Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Inactive,183
1501,Scouting,17
2001,Scouting,31
2001,Inactive,169
2501,Scouting,41
2501,Inactive,159
3001,Scouting,41
3001,Inactive,159
3501,Scouting,41
3501,Inactive,159
4001,Scouting,41
4001,Inactive,159
4501,Scouting,41
4501,Inactive,159
5001,Scouting,41
5001,Inactive,159
5501,Scouting,40
5501,Assessing,1
5501,Inactive,159
6001,Scouting,40
6001,Assessing,1
6001,Inactive,159
6501,Scouting,40
6501,Assessing,1
6501,Inactive,159
7001,Scouting,39
7001,Assessing,2
7001,Inactive,159
7501,Scouting,35
7501,Assessing,6
7501,Inactive,159
8001,Scouting,35
8001,Assessing,6
8001,Inactive,159
8501,Scouting,34
8501,Assessing,7
8501,Inactive,159
9001,Scouting,34
9001,Assessing,7
9001,Inactive,159
9501,Scouting,32
9501,Assessing,9
9501,Inactive,159
10001,Scouting,32
10001,Assessing,9
10001,Inactive,159
10501,Scouting,30
10501,Assessing,11
10501,Inactive,159
11001,Scouting,30
11001,Assessing,11
11001,Inactive,159
11501,Scouting,29
11501,Assessing,12
11501,Inactive,159
12001,Scouting,28
12001,Assessing,13
12001,Inactive,159
12501,Scouting,27
12501,Assessing,14
12501,Inactive,159
13001,Scouting,27
13001,Assessing,14
13001,Inactive,159
13501,Scouting,27
13501,Assessing,14
13501,Inactive,159
14001,Scouting,25
14001,Assessing,16
14001,Inactive,159
14501,Scouting,25
14501,Assessing,16
14501,Inactive,159
15001,Scouting,24
15001,Assessing,17
15001,Inactive,159
15501,Scouting,22
15501,Assessing,19
15501,Inactive,159
16001,Scouting,21
16001,Assessing,20
16001,Inactive,159
16501,Scouting,21
16501,Assessing,20
16501,Inactive,159
17001,Scouting,21
17001,Assessing,20
17001,Inactive,159
17501,Scouting,20
17501,Assessing,21
17501,Inactive,159
18001,Scouting,19
18001,Assessing,22
18001,Inactive,159
18501,Scouting,19
18501,Assessing,22
18501,Inactive,159
19001,Scouting,18
19001,Assessing,23
19001,Inactive,159
19501,Scouting,18
19501,Assessing,22
19501,Recruiting,1
19501,Inactive,159
20001,Scouting,17
20001,Assessing,23
20001,Recruiting,1
20001,Inactive,159
20501,Scouting,15
20501,Assessing,22
20501,Recruiting,2
20501,Following,2
20501,Inactive,159
21001,Scouting,15
21001,Assessing,22
21001,Recruiting,2
21001,Following,2
21001,Inactive,159
21501,Scouting,15
21501,Assessing,23
21501,Recruiting,2
21501,Following,1
21501,Inactive,159
22001,Scouting,14
22001,Assessing,23
22001,Recruiting,3
22001,Following,1
22001,Inactive,159
22501,Scouting,14
22501,Assessing,23
22501,Recruiting,4
22501,Inactive,159
23001,Scouting,13
23001,Assessing,21
23001,Following,1
23001,Recruiting,6
23001,Inactive,159
23501,Scouting,13
23501,Recruiting,7
23501,Assessing,20
23501,Following,2
23501,Inactive,158
24001,Scouting,14
24001,Recruiting,8
24001,Assessing,18
24001,Following,2
24001,Inactive,158
24501,Scouting,14
24501,Recruiting,10
24501,Assessing,16
24501,Following,2
24501,Inactive,158
25001,Scouting,11
25001,Recruiting,11
25001,Assessing,17
25001,Following,2
25001,Inactive,159
25501,Scouting,10
25501,Recruiting,10
25501,Assessing,17
25501,Following,2
25501,Inactive,160
25501,Reversing,1
26001,Scouting,13
26001,Recruiting,10
26001,Assessing,16
26001,Inactive,159
26001,Reversing,1
26001,Following,1
26501,Scouting,12
26501,Recruiting,10
26501,Assessing,17
26501,Following,3
26501,Inactive,158
27001,Assessing,18
27001,Recruiting,10
27001,Scouting,11
27001,Following,2
27001,Inactive,158
27001,Reversing,1
27501,Assessing,17
27501,Reversing,2
27501,Scouting,9
27501,Recruiting,10
27501,Following,5
27501,Inactive,157
28001,Assessing,17
28001,Recruiting,11
28001,Scouting,8
28001,Following,5
28001,Inactive,158
28001,Reversing,1
28501,Assessing,16
28501,Recruiting,11
28501,Scouting,9
28501,Following,5
28501,Inactive,158
28501,Reversing,1
29001,Assessing,17
29001,Recruiting,11
29001,Scouting,9
29001,Following,5
29001,Inactive,157
29001,Reversing,1
29501,Assessing,17
29501,Recruiting,10
29501,Scouting,8
29501,Following,5
29501,Inactive,158
29501,Reversing,2
30001,Assessing,19
30001,Recruiting,12
30001,Scouting,7
30001,Following,3
30001,Inactive,158
30001,Reversing,1
30501,Assessing,18
30501,Recruiting,12
30501,Scouting,9
30501,Following,2
30501,Inactive,158
30501,Reversing,1
31001,Assessing,18
31001,Recruiting,14
31001,Scouting,9
31001,Inactive,158
31001,Following,1
31501,Assessing,19
31501,Recruiting,13
31501,Scouting,7
31501,Inactive,157
31501,Reversing,1
31501,Following,3
32001,Assessing,20
32001,Recruiting,13
32001,Scouting,7
32001,Inactive,157
32001,Reversing,1
32001,Following,2
32501,Assessing,20
32501,Reversing,3
32501,Scouting,7
32501,Recruiting,11
32501,Inactive,156
32501,Following,3
33001,Assessing,18
33001,Reversing,2
33001,Scouting,7
33001,Recruiting,13
33001,Inactive,157
33001,Following,3
33501,Assessing,18
33501,Reversing,3
33501,Scouting,8
33501,Recruiting,12
33501,Inactive,156
33501,Following,3
34001,Assessing,18
34001,Reversing,4
34001,Scouting,8
34001,Recruiting,10
34001,Inactive,156
34001,Following,4
34501,Assessing,18
34501,Reversing,3
34501,Scouting,7
34501,Recruiting,11
34501,Following,4
34501,Inactive,157
35001,Assessing,18
35001,Reversing,2
35001,Scouting,7
35001,Recruiting,12
35001,Following,4
35001,Inactive,157
35501,Assessing,19
35501,Reversing,1
35501,Scouting,7
35501,Recruiting,14
35501,Following,2
35501,Inactive,157
36001,Assessing,18
36001,Reversing,1
36001,Scouting,8
36001,Recruiting,14
36001,Following,2
36001,Inactive,157
36501,Assessing,16
36501,Reversing,2
36501,Scouting,8
36501,Recruiting,15
36501,Following,2
36501,Inactive,157
37001,Assessing,17
37001,Recruiting,17
37001,Scouting,9
37001,Reversing,1
37001,Inactive,156
37501,Assessing,18
37501,Recruiting,16
37501,Scouting,8
37501,Inactive,156
37501,Reversing,2
38001,Assessing,18
38001,Recruiting,18
38001,Scouting,8
38001,Inactive,156
38501,Assessing,17
38501,Recruiting,16
38501,Scouting,7
38501,Reversing,3
38501,Inactive,155
38501,Following,2
39001,Assessing,16
39001,Recruiting,14
39001,Scouting,7
39001,Reversing,6
39001,Inactive,153
39001,Following,4
39501,Assessing,16
39501,Recruiting,15
39501,Scouting,7
39501,Reversing,5
39501,Inactive,152
39501,Following,5
40001,Assessing,15
40001,Reversing,6
40001,Scouting,7
40001,Recruiting,15
40001,Inactive,152
40001,Following,5
40501,Assessing,15
40501,Recruiting,14
40501,Scouting,4
40501,Reversing,8
40501,Inactive,154
40501,Following,5
41001,Assessing,14
41001,Recruiting,17
41001,Scouting,4
41001,Reversing,6
41001,Inactive,153
41001,Following,6
41501,Recruiting,16
41501,Scouting,3
41501,Assessing,12
