Tick,NestId,Inactive,Assessing,Recruiting,Reversing
0,0,200,0,0,0
0,1,0,0,0,0
0,2,0,0,0,0
500,0,161,0,0,0
500,1,0,0,0,0
500,2,0,0,0,0
1000,0,161,0,0,0
1000,1,0,0,0,0
1000,2,0,0,0,0
1500,0,161,0,0,0
1500,1,0,0,0,0
1500,2,0,0,0,0
2000,0,161,0,0,0
2000,1,0,0,0,0
2000,2,0,0,0,0
2500,0,161,0,0,0
2500,1,0,0,0,0
2500,2,0,0,0,0
3000,0,161,0,0,0
3000,1,0,0,0,0
3000,2,0,0,0,0
3500,0,161,0,0,0
3500,1,0,0,0,0
3500,2,0,1,0,0
4000,0,161,0,0,0
4000,1,0,0,0,0
4000,2,0,1,0,0
4500,0,161,0,0,0
4500,1,0,0,0,0
4500,2,0,1,0,0
5000,0,161,0,0,0
5000,1,0,0,0,0
5000,2,0,1,0,0
5500,0,161,0,0,0
5500,1,0,0,0,0
5500,2,0,1,0,0
6000,0,161,0,0,0
6000,1,0,0,0,0
6000,2,0,1,0,0
6500,0,161,0,0,0
6500,1,0,0,0,0
6500,2,0,2,0,0
7000,0,161,0,0,0
7000,1,0,0,0,0
7000,2,0,2,0,0
7500,0,161,0,0,0
7500,1,0,0,0,0
7500,2,0,2,0,0
8000,0,161,0,0,0
8000,1,0,0,0,0
8000,2,0,2,0,0
8500,0,161,0,0,0
8500,1,0,0,0,0
8500,2,0,2,0,0
9000,0,161,0,0,0
9000,1,0,0,0,0
9000,2,0,2,0,0
9500,0,161,0,0,0
9500,1,0,0,0,0
9500,2,0,2,0,0
10000,0,161,0,0,0
10000,1,0,1,0,0
10000,2,0,3,0,0
10500,0,161,0,0,0
10500,1,0,1,0,0
10500,2,0,3,0,0
11000,0,161,0,0,0
11000,1,0,1,0,0
11000,2,0,3,0,0
11500,0,161,0,0,0
11500,1,0,1,0,0
11500,2,0,3,0,0
12000,0,161,0,0,0
12000,1,0,1,0,0
12000,2,0,4,0,0
12500,0,161,0,0,0
12500,1,0,1,0,0
12500,2,0,4,0,0
13000,0,161,0,0,0
13000,1,0,2,0,0
13000,2,0,4,0,0
13500,0,161,0,0,0
13500,1,0,2,0,0
13500,2,0,4,0,0
14000,0,161,0,0,0
14000,1,0,2,0,0
14000,2,0,4,0,0
14500,0,161,0,0,0
14500,1,0,2,0,0
14500,2,0,4,0,0
15000,0,161,0,0,0
15000,1,0,3,0,0
15000,2,0,4,0,0
15500,0,161,0,0,0
15500,1,0,3,0,0
15500,2,0,4,0,0
16000,0,161,0,0,0
16000,1,0,3,0,0
16000,2,0,4,0,0
16500,0,161,0,0,0
16500,1,0,3,0,0
16500,2,0,4,0,0
17000,0,161,0,0,0
17000,1,0,3,0,0
17000,2,0,4,0,0
17500,0,161,0,0,0
17500,1,0,3,0,0
17500,2,0,4,0,0
18000,0,161,0,0,0
18000,1,0,3,0,0
18000,2,0,4,0,0
18500,0,161,0,0,0
18500,1,0,3,0,0
18500,2,0,4,0,0
19000,0,161,0,0,0
19000,1,0,3,0,0
19000,2,0,4,0,0
19500,0,161,0,0,0
19500,1,0,3,0,0
19500,2,0,4,0,0
20000,0,161,0,0,0
20000,1,0,3,0,0
20000,2,0,4,0,0
20500,0,161,0,0,0
20500,1,0,3,0,0
20500,2,0,4,0,0
21000,0,161,0,0,0
21000,1,0,3,0,0
21000,2,0,4,0,0
21500,0,161,0,0,0
21500,1,0,3,0,0
21500,2,0,4,0,0
22000,0,161,0,0,0
22000,1,0,4,0,0
