Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Inactive,193
1501,Scouting,7
2001,Scouting,24
2001,Inactive,176
2501,Scouting,34
2501,Inactive,166
3001,Scouting,34
3001,Inactive,166
3501,Scouting,34
3501,Inactive,166
4001,Scouting,34
4001,Inactive,166
4501,Scouting,34
4501,Inactive,166
5001,Scouting,33
5001,Assessing,1
5001,Inactive,166
5501,Scouting,32
5501,Assessing,2
5501,Inactive,166
6001,Scouting,32
6001,Assessing,2
6001,Inactive,166
6501,Scouting,32
6501,Assessing,2
6501,Inactive,166
7001,Scouting,31
7001,Assessing,3
7001,Inactive,166
7501,Scouting,31
7501,Assessing,3
7501,Inactive,166
8001,Scouting,31
8001,Assessing,3
8001,Inactive,166
8501,Scouting,31
8501,Assessing,3
8501,Inactive,166
9001,Scouting,31
9001,Assessing,3
9001,Inactive,166
9501,Scouting,31
9501,Assessing,3
9501,Inactive,166
10001,Scouting,31
10001,Assessing,3
10001,Inactive,166
10501,Scouting,31
10501,Assessing,3
10501,Inactive,166
11001,Scouting,31
11001,Assessing,3
11001,Inactive,166
11501,Scouting,31
11501,Assessing,3
11501,Inactive,166
12001,Scouting,31
12001,Assessing,3
12001,Inactive,166
12501,Scouting,30
12501,Assessing,4
12501,Inactive,166
13001,Scouting,30
13001,Assessing,4
13001,Inactive,166
13501,Scouting,30
13501,Assessing,4
13501,Inactive,166
14001,Scouting,29
14001,Assessing,5
14001,Inactive,166
14501,Scouting,29
14501,Assessing,5
14501,Inactive,166
15001,Scouting,29
15001,Assessing,5
15001,Inactive,166
15501,Scouting,29
15501,Assessing,5
15501,Inactive,166
16001,Scouting,28
16001,Assessing,6
16001,Inactive,166
16501,Scouting,28
16501,Assessing,6
16501,Inactive,166
17001,Scouting,28
17001,Assessing,6
17001,Inactive,166
17501,Scouting,28
17501,Assessing,6
17501,Inactive,166
18001,Scouting,28
18001,Assessing,5
18001,Recruiting,1
18001,Inactive,166
18501,Scouting,27
18501,Assessing,6
18501,Recruiting,1
18501,Inactive,166
19001,Scouting,27
19001,Assessing,6
19001,Recruiting,1
19001,Inactive,166
19501,Scouting,26
19501,Assessing,7
19501,Recruiting,1
19501,Inactive,166
20001,Scouting,26
20001,Assessing,6
20001,Recruiting,2
20001,Inactive,166
20501,Scouting,26
20501,Assessing,6
20501,Recruiting,2
20501,Inactive,165
20501,Following,1
21001,Scouting,26
21001,Assessing,6
21001,Recruiting,2
21001,Inactive,165
21001,Following,1
21501,Scouting,26
21501,Assessing,6
21501,Recruiting,2
21501,Inactive,165
21501,Following,1
22001,Assessing,7
22001,Scouting,25
22001,Recruiting,2
22001,Inactive,164
22001,Following,2
22501,Assessing,7
22501,Scouting,25
22501,Recruiting,2
22501,Inactive,164
22501,Following,2
23001,Assessing,6
23001,Scouting,25
23001,Recruiting,3
23001,Inactive,164
23001,Following,2
23501,Assessing,6
23501,Scouting,25
23501,Recruiting,3
23501,Inactive,164
23501,Following,2
24001,Assessing,6
24001,Scouting,25
24001,Recruiting,3
24001,Inactive,164
24001,Following,2
24501,Assessing,6
24501,Scouting,25
24501,Recruiting,3
24501,Inactive,164
24501,Following,2
25001,Assessing,7
25001,Scouting,24
25001,Recruiting,3
25001,Inactive,163
25001,Following,3
25501,Assessing,8
25501,Scouting,24
25501,Recruiting,3
25501,Inactive,163
25501,Following,2
26001,Assessing,9
26001,Scouting,23
26001,Recruiting,3
26001,Inactive,163
26001,Following,2
26501,Assessing,10
26501,Scouting,23
26501,Recruiting,3
26501,Inactive,163
26501,Following,1
27001,Assessing,10
27001,Scouting,23
27001,Recruiting,3
27001,Inactive,163
27001,Following,1
27501,Assessing,10
27501,Scouting,23
27501,Recruiting,3
27501,Inactive,163
27501,Following,1
28001,Assessing,11
28001,Scouting,22
28001,Recruiting,3
28001,Inactive,162
28001,Following,2
28501,Assessing,11
28501,Scouting,22
28501,Recruiting,3
28501,Inactive,162
28501,Following,2
29001,Assessing,12
29001,Scouting,21
29001,Recruiting,3
29001,Inactive,162
29001,Following,2
29501,Assessing,12
29501,Scouting,21
29501,Recruiting,3
29501,Inactive,161
29501,Following,3
30001,Assessing,12
30001,Scouting,21
30001,Recruiting,4
30001,Inactive,161
30001,Following,2
30501,Assessing,11
30501,Scouting,22
30501,Recruiting,4
30501,Inactive,161
30501,Following,2
31001,Assessing,11
31001,Scouting,22
31001,Recruiting,4
31001,Inactive,161
31001,Following,2
31501,Assessing,11
31501,Scouting,22
31501,Recruiting,4
31501,Inactive,161
31501,Following,2
32001,Assessing,11
32001,Scouting,22
32001,Recruiting,4
32001,Inactive,160
32001,Following,3
32501,Assessing,13
32501,Scouting,21
32501,Recruiting,4
32501,Inactive,160
32501,Following,2
33001,Assessing,12
33001,Scouting,22
33001,Recruiting,4
33001,Inactive,159
33001,Following,3
33501,Assessing,12
33501,Scouting,21
33501,Recruiting,4
33501,Following,4
33501,Inactive,159
34001,Assessing,11
34001,Scouting,22
34001,Recruiting,4
34001,Following,4
34001,Inactive,159
34501,Assessing,13
34501,Scouting,22
34501,Recruiting,4
34501,Inactive,159
34501,Following,2
35001,Assessing,15
35001,Scouting,20
35001,Recruiting,4
35001,Inactive,159
35001,Following,2
35501,Assessing,15
35501,Scouting,20
35501,Recruiting,4
35501,Inactive,159
35501,Following,2
36001,Assessing,14
36001,Scouting,20
36001,Recruiting,5
36001,Inactive,159
36001,Following,2
36501,Assessing,15
36501,Scouting,20
36501,Recruiting,5
36501,Inactive,159
36501,Following,1
37001,Assessing,16
37001,Scouting,20
37001,Recruiting,5
37001,Inactive,158
37001,Following,1
37501,Assessing,17
37501,Scouting,19
37501,Recruiting,5
37501,Inactive,158
37501,Following,1
38001,Scouting,20
38001,Assessing,16
38001,Recruiting,5
38001,Inactive,157
38001,Following,2
38501,Scouting,20
38501,Assessing,16
38501,Recruiting,5
38501,Inactive,157
38501,Following,2
39001,Scouting,20
39001,Assessing,16
39001,Recruiting,5
39001,Inactive,156
39001,Following,3
39501,Scouting,19
39501,Assessing,17
39501,Recruiting,5
39501,Inactive,156
39501,Following,3
40001,Scouting,19
40001,Assessing,17
40001,Recruiting,5
40001,Inactive,154
40001,Following,5
40501,Scouting,18
40501,Assessing,17
40501,Recruiting,6
40501,Inactive,154
40501,Following,5
41001,Scouting,17
41001,Assessing,16
41001,Recruiting,8
41001,Inactive,154
41001,Following,5
41501,Scouting,17
41501,Assessing,16
41501,Recruiting,8
41501,Inactive,154
41501,Following,5
42001,Scouting,17
42001,Assessing,17
42001,Recruiting,8
42001,Inactive,154
42001,Following,4
42501,Scouting,17
42501,Assessing,17
42501,Recruiting,8
42501,Following,5
42501,Inactive,153
43001,Scouting,16
43001,Assessing,19
43001,Recruiting,8
43001,Following,5
43001,Inactive,152
43501,Scouting,17
43501,Assessing,19
43501,Recruiting,8
43501,Following,4
43501,Inactive,152
