Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Scouting,14
1501,Inactive,186
2001,Scouting,34
2001,Inactive,166
2501,Scouting,46
2501,Inactive,154
3001,Scouting,46
3001,Inactive,154
3501,Scouting,46
3501,Inactive,154
4001,Scouting,46
4001,Inactive,154
4501,Scouting,46
4501,Inactive,154
5001,Scouting,46
5001,Inactive,154
5501,Scouting,46
5501,Inactive,154
6001,Scouting,46
6001,Inactive,154
6501,Scouting,46
6501,Inactive,154
7001,Scouting,46
7001,Inactive,154
7501,Scouting,46
7501,Inactive,154
8001,Scouting,46
8001,Inactive,154
8501,Scouting,46
8501,Inactive,154
9001,Scouting,46
9001,Inactive,154
9501,Scouting,46
9501,Inactive,154
10001,Scouting,46
10001,Inactive,154
10501,Scouting,46
10501,Inactive,154
11001,Scouting,46
11001,Inactive,154
11501,Scouting,46
11501,Inactive,154
12001,Scouting,46
12001,Inactive,154
12501,Scouting,46
12501,Inactive,154
13001,Scouting,46
13001,Inactive,154
13501,Scouting,46
13501,Inactive,154
14001,Scouting,46
14001,Inactive,154
14501,Scouting,46
14501,Inactive,154
15001,Scouting,46
15001,Inactive,154
15501,Scouting,46
15501,Inactive,154
16001,Scouting,46
16001,Inactive,154
16501,Scouting,46
16501,Inactive,154
17001,Scouting,46
17001,Inactive,154
17501,Scouting,46
17501,Inactive,154
18001,Scouting,46
18001,Inactive,154
18501,Scouting,46
18501,Inactive,154
19001,Scouting,46
19001,Inactive,154
19501,Scouting,46
19501,Inactive,154
20001,Scouting,46
20001,Inactive,154
20501,Scouting,46
20501,Inactive,154
21001,Scouting,46
21001,Inactive,154
21501,Scouting,46
21501,Inactive,154
22001,Scouting,46
22001,Inactive,154
22501,Scouting,46
22501,Inactive,154
23001,Scouting,45
23001,Assessing,1
23001,Inactive,154
23501,Scouting,45
23501,Assessing,1
23501,Inactive,154
24001,Scouting,45
24001,Assessing,1
24001,Inactive,154
24501,Scouting,45
24501,Assessing,1
24501,Inactive,154
25001,Scouting,45
25001,Assessing,1
25001,Inactive,154
25501,Scouting,45
25501,Assessing,1
25501,Inactive,154
26001,Scouting,45
26001,Assessing,1
26001,Inactive,154
26501,Scouting,45
26501,Assessing,1
26501,Inactive,154
27001,Scouting,45
27001,Assessing,1
27001,Inactive,154
27501,Scouting,45
27501,Assessing,1
27501,Inactive,154
28001,Scouting,45
28001,Assessing,1
28001,Inactive,154
28501,Scouting,45
28501,Assessing,1
28501,Inactive,154
29001,Scouting,45
29001,Assessing,1
29001,Inactive,154
29501,Scouting,45
29501,Assessing,1
29501,Inactive,154
30001,Scouting,45
30001,Assessing,1
30001,Inactive,154
30501,Scouting,45
30501,Assessing,1
30501,Inactive,154
31001,Scouting,45
31001,Assessing,1
31001,Inactive,154
31501,Scouting,45
31501,Assessing,1
31501,Inactive,154
32001,Scouting,45
32001,Assessing,1
32001,Inactive,154
32501,Scouting,44
32501,Assessing,2
32501,Inactive,154
33001,Scouting,44
33001,Assessing,2
33001,Inactive,154
33501,Scouting,44
33501,Assessing,2
33501,Inactive,154
34001,Scouting,44
34001,Assessing,2
34001,Inactive,154
34501,Scouting,42
34501,Assessing,4
34501,Inactive,154
35001,Scouting,42
35001,Assessing,4
35001,Inactive,154
35501,Scouting,42
35501,Assessing,4
35501,Inactive,154
36001,Scouting,42
36001,Assessing,4
36001,Inactive,154
36501,Scouting,40
36501,Assessing,6
36501,Inactive,154
37001,Scouting,39
37001,Assessing,7
37001,Inactive,154
37501,Scouting,39
37501,Assessing,7
37501,Inactive,154
38001,Scouting,39
38001,Assessing,7
38001,Inactive,154
38501,Scouting,39
38501,Assessing,7
38501,Inactive,154
39001,Scouting,39
39001,Assessing,7
39001,Inactive,154
39501,Scouting,39
39501,Assessing,7
39501,Inactive,154
40001,Scouting,39
40001,Assessing,7
40001,Inactive,154
40501,Scouting,39
40501,Assessing,7
40501,Inactive,154
41001,Scouting,39
41001,Assessing,7
41001,Inactive,154
41501,Scouting,39
41501,Assessing,7
41501,Inactive,154
42001,Scouting,39
42001,Assessing,7
42001,Inactive,154
42501,Scouting,39
42501,Assessing,7
42501,Inactive,154
43001,Scouting,39
43001,Assessing,7
43001,Inactive,154
43501,Scouting,39
43501,Assessing,7
43501,Inactive,154
44001,Scouting,39
44001,Assessing,7
44001,Inactive,154
44501,Scouting,39
44501,Assessing,7
44501,Inactive,154
45001,Scouting,39
45001,Assessing,7
45001,Inactive,154
45501,Scouting,39
45501,Assessing,7
45501,Inactive,154
46001,Scouting,39
46001,Assessing,7
46001,Inactive,154
46501,Scouting,39
46501,Assessing,7
46501,Inactive,154
47001,Scouting,39
47001,Assessing,6
47001,Recruiting,1
47001,Inactive,154
47501,Scouting,39
47501,Assessing,6
47501,Recruiting,1
47501,Inactive,154
48001,Scouting,38
48001,Assessing,7
48001,Recruiting,1
48001,Inactive,154
48501,Scouting,38
48501,Assessing,7
48501,Recruiting,1
48501,Inactive,154
49001,Scouting,37
49001,Assessing,7
49001,Recruiting,1
49001,Following,1
49001,Inactive,154
49501,Scouting,37
49501,Assessing,7
49501,Recruiting,1
49501,Following,1
49501,Inactive,154
50001,Scouting,37
50001,Assessing,7
50001,Recruiting,1
50001,Following,1
50001,Inactive,154
50501,Scouting,37
50501,Assessing,7
50501,Recruiting,1
50501,Following,1
50501,Inactive,154
51001,Scouting,37
51001,Assessing,7
51001,Recruiting,1
51001,Following,1
51001,Inactive,154
51501,Scouting,37
51501,Assessing,7
51501,Recruiting,1
51501,Following,1
51501,Inactive,154
52001,Scouting,37
52001,Assessing,7
52001,Recruiting,1
52001,Following,1
52001,Inactive,154
52501,Scouting,37
52501,Assessing,7
52501,Recruiting,1
52501,Following,1
52501,Inactive,154
53001,Scouting,37
53001,Assessing,8
53001,Recruiting,1
53001,Inactive,154
53501,Scouting,37
53501,Assessing,8
53501,Recruiting,1
53501,Inactive,154
54001,Scouting,37
54001,Assessing,8
54001,Recruiting,1
54001,Inactive,154
54501,Scouting,37
54501,Assessing,8
54501,Recruiting,1
54501,Inactive,154
55001,Scouting,37
55001,Assessing,8
55001,Recruiting,1
55001,Inactive,154
55501,Scouting,37
55501,Recruiting,3
55501,Assessing,6
55501,Inactive,154
56001,Scouting,36
56001,Recruiting,3
56001,Following,1
56001,Assessing,6
56001,Inactive,154
56501,Scouting,36
56501,Recruiting,4
56501,Following,1
56501,Assessing,5
56501,Inactive,154
57001,Scouting,36
57001,Recruiting,4
57001,Following,1
57001,Assessing,5
57001,Inactive,154
57501,Scouting,36
57501,Recruiting,4
57501,Following,1
57501,Assessing,5
57501,Inactive,154
58001,Scouting,35
58001,Recruiting,4
58001,Following,1
58001,Assessing,4
58001,Inactive,155
58001,Reversing,1
58501,Scouting,35
58501,Recruiting,5
58501,Following,1
58501,Assessing,4
58501,Inactive,155
59001,Scouting,35
59001,Recruiting,6
59001,Following,1
