Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Inactive,183
1501,Scouting,17
2001,Scouting,34
2001,Inactive,166
2501,Scouting,47
2501,Inactive,153
3001,Scouting,47
3001,Inactive,153
3501,Scouting,46
3501,Assessing,1
3501,Inactive,153
4001,Scouting,46
4001,Assessing,1
4001,Inactive,153
4501,Scouting,46
4501,Assessing,1
4501,Inactive,153
5001,Scouting,46
5001,Assessing,1
5001,Inactive,153
5501,Scouting,45
5501,Assessing,2
5501,Inactive,153
6001,Scouting,45
6001,Assessing,2
6001,Inactive,153
6501,Scouting,45
6501,Assessing,2
6501,Inactive,153
7001,Scouting,45
7001,Assessing,2
7001,Inactive,153
7501,Scouting,45
7501,Assessing,2
7501,Inactive,153
8001,Scouting,45
8001,Assessing,2
8001,Inactive,153
8501,Scouting,45
8501,Assessing,2
8501,Inactive,153
9001,Scouting,44
9001,Assessing,3
9001,Inactive,153
9501,Scouting,44
9501,Assessing,3
9501,Inactive,153
10001,Scouting,44
10001,Assessing,3
10001,Inactive,153
10501,Scouting,44
10501,Assessing,3
10501,Inactive,153
11001,Scouting,44
11001,Assessing,3
11001,Inactive,153
11501,Scouting,44
11501,Assessing,3
11501,Inactive,153
12001,Scouting,44
12001,Assessing,3
12001,Inactive,153
12501,Scouting,42
12501,Assessing,5
12501,Inactive,153
13001,Scouting,42
13001,Assessing,5
13001,Inactive,153
13501,Scouting,42
13501,Assessing,5
13501,Inactive,153
14001,Scouting,42
14001,Assessing,5
14001,Inactive,153
14501,Scouting,42
14501,Assessing,5
14501,Inactive,153
15001,Scouting,42
15001,Assessing,5
15001,Inactive,153
15501,Scouting,42
15501,Assessing,5
15501,Inactive,153
16001,Scouting,41
16001,Assessing,6
16001,Inactive,153
16501,Scouting,39
16501,Assessing,8
16501,Inactive,153
17001,Scouting,39
17001,Assessing,8
17001,Inactive,153
17501,Scouting,39
17501,Assessing,8
17501,Inactive,153
18001,Scouting,39
18001,Assessing,8
18001,Inactive,153
18501,Scouting,39
18501,Assessing,8
18501,Inactive,153
19001,Scouting,39
19001,Assessing,8
19001,Inactive,153
19501,Scouting,40
19501,Assessing,7
19501,Inactive,153
20001,Scouting,40
20001,Assessing,7
20001,Inactive,153
20501,Scouting,40
20501,Assessing,6
20501,Recruiting,1
20501,Inactive,153
21001,Scouting,39
21001,Assessing,6
21001,Following,1
21001,Recruiting,1
21001,Inactive,153
21501,Scouting,39
21501,Assessing,6
21501,Following,1
21501,Recruiting,1
21501,Inactive,153
22001,Scouting,39
22001,Assessing,6
22001,Following,1
22001,Recruiting,1
22001,Inactive,153
22501,Scouting,39
22501,Assessing,7
22501,Recruiting,1
22501,Inactive,153
23001,Scouting,39
23001,Assessing,7
23001,Recruiting,1
23001,Inactive,153
23501,Scouting,39
23501,Assessing,7
23501,Recruiting,1
23501,Inactive,153
24001,Scouting,39
24001,Assessing,7
24001,Recruiting,1
24001,Inactive,153
24501,Scouting,39
24501,Assessing,7
24501,Recruiting,1
24501,Inactive,153
25001,Scouting,39
25001,Assessing,7
25001,Recruiting,1
25001,Inactive,153
25501,Scouting,39
25501,Assessing,7
25501,Recruiting,1
25501,Inactive,153
26001,Scouting,39
26001,Assessing,7
26001,Recruiting,1
26001,Inactive,153
26501,Scouting,39
26501,Assessing,7
26501,Recruiting,1
26501,Inactive,153
27001,Scouting,39
27001,Assessing,7
27001,Recruiting,1
27001,Inactive,153
27501,Scouting,38
27501,Assessing,7
27501,Recruiting,1
27501,Reversing,1
27501,Inactive,153
28001,Scouting,38
28001,Assessing,7
28001,Recruiting,2
28001,Inactive,153
28501,Scouting,39
28501,Assessing,6
28501,Recruiting,2
28501,Inactive,153
29001,Scouting,39
29001,Assessing,6
29001,Recruiting,2
29001,Inactive,153
29501,Scouting,39
29501,Assessing,6
29501,Recruiting,2
29501,Inactive,153
30001,Scouting,39
30001,Assessing,6
30001,Recruiting,2
30001,Inactive,153
30501,Scouting,40
30501,Assessing,5
30501,Recruiting,2
30501,Inactive,153
31001,Scouting,39
31001,Assessing,5
31001,Recruiting,2
31001,Inactive,154
31501,Scouting,39
31501,Assessing,5
31501,Recruiting,2
31501,Inactive,154
32001,Scouting,39
32001,Assessing,5
32001,Recruiting,2
32001,Inactive,154
32501,Scouting,39
32501,Assessing,5
32501,Recruiting,2
32501,Inactive,154
33001,Scouting,39
33001,Assessing,6
33001,Recruiting,2
33001,Inactive,153
33501,Scouting,38
33501,Assessing,7
33501,Recruiting,2
33501,Inactive,153
34001,Scouting,39
34001,Assessing,6
34001,Recruiting,2
34001,Inactive,153
34501,Scouting,39
34501,Assessing,6
34501,Recruiting,2
34501,Inactive,153
35001,Scouting,39
35001,Assessing,6
35001,Recruiting,2
35001,Inactive,153
35501,Scouting,39
35501,Assessing,6
35501,Recruiting,2
35501,Inactive,153
36001,Scouting,39
36001,Assessing,6
36001,Recruiting,2
36001,Inactive,153
36501,Scouting,39
36501,Assessing,5
36501,Recruiting,2
36501,Reversing,1
36501,Inactive,153
37001,Scouting,39
37001,Assessing,5
37001,Recruiting,3
37001,Inactive,153
37501,Scouting,39
37501,Assessing,5
37501,Recruiting,3
37501,Inactive,153
38001,Scouting,39
38001,Assessing,5
38001,Recruiting,3
38001,Inactive,153
38501,Scouting,38
38501,Assessing,6
38501,Recruiting,3
38501,Inactive,153
39001,Scouting,38
39001,Assessing,5
39001,Recruiting,3
39001,Reversing,1
39001,Inactive,153
39501,Scouting,38
39501,Assessing,5
39501,Recruiting,4
39501,Inactive,153
40001,Scouting,38
40001,Assessing,5
40001,Recruiting,4
40001,Inactive,153
40501,Scouting,38
40501,Assessing,5
40501,Recruiting,4
40501,Inactive,153
41001,Scouting,38
41001,Assessing,5
41001,Recruiting,4
41001,Inactive,153
41501,Scouting,38
41501,Assessing,4
41501,Recruiting,4
41501,Reversing,1
41501,Inactive,153
42001,Scouting,38
42001,Assessing,4
42001,Recruiting,5
42001,Inactive,153
42501,Scouting,38
42501,Assessing,4
42501,Recruiting,4
42501,Reversing,1
42501,Inactive,153
43001,Scouting,38
43001,Assessing,4
43001,Recruiting,5
43001,Inactive,153
43501,Scouting,38
43501,Assessing,4
43501,Recruiting,5
43501,Inactive,153
44001,Scouting,38
44001,Assessing,4
44001,Recruiting,5
44001,Inactive,153
44501,Scouting,37
44501,Assessing,4
44501,Recruiting,5
44501,Inactive,154
45001,Scouting,37
45001,Assessing,4
45001,Recruiting,4
45001,Reversing,1
45001,Inactive,154
45501,Scouting,37
45501,Assessing,4
45501,Recruiting,4
45501,Reversing,1
45501,Inactive,153
45501,Following,1
46001,Scouting,36
46001,Assessing,5
46001,Recruiting,5
46001,Inactive,154
46501,Scouting,36
46501,Assessing,5
46501,Recruiting,5
46501,Inactive,154
47001,Scouting,37
47001,Assessing,4
47001,Recruiting,5
47001,Inactive,154
47501,Scouting,37
