Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Scouting,19
1501,Inactive,181
2001,Scouting,38
2001,Inactive,162
2501,Scouting,49
2501,Inactive,151
3001,Scouting,50
3001,Inactive,150
3501,Scouting,50
3501,Inactive,150
4001,Scouting,50
4001,Inactive,150
4501,Scouting,50
4501,Inactive,150
5001,Scouting,50
5001,Inactive,150
5501,Scouting,49
5501,Assessing,1
5501,Inactive,150
6001,Scouting,49
6001,Assessing,1
6001,Inactive,150
6501,Scouting,48
6501,Assessing,2
6501,Inactive,150
7001,Scouting,45
7001,Assessing,5
7001,Inactive,150
7501,Scouting,44
7501,Assessing,6
7501,Inactive,150
8001,Scouting,43
8001,Assessing,7
8001,Inactive,150
8501,Scouting,42
8501,Assessing,8
8501,Inactive,150
9001,Scouting,41
9001,Assessing,9
9001,Inactive,150
9501,Scouting,39
9501,Assessing,11
9501,Inactive,150
10001,Scouting,37
10001,Assessing,13
10001,Inactive,150
10501,Scouting,37
10501,Assessing,13
10501,Inactive,150
11001,Scouting,36
11001,Assessing,14
11001,Inactive,150
11501,Scouting,35
11501,Assessing,15
11501,Inactive,150
12001,Scouting,34
12001,Assessing,16
12001,Inactive,150
12501,Scouting,34
12501,Assessing,16
12501,Inactive,150
13001,Assessing,18
13001,Scouting,32
13001,Inactive,150
13501,Assessing,18
13501,Scouting,32
13501,Inactive,150
14001,Assessing,19
14001,Scouting,31
14001,Inactive,150
14501,Assessing,20
14501,Scouting,30
14501,Inactive,150
15001,Assessing,21
15001,Scouting,29
15001,Inactive,150
15501,Assessing,21
15501,Scouting,29
15501,Inactive,150
16001,Assessing,22
16001,Scouting,28
16001,Inactive,150
16501,Assessing,22
16501,Scouting,28
16501,Inactive,150
17001,Assessing,23
17001,Scouting,27
17001,Inactive,150
17501,Assessing,23
17501,Scouting,27
17501,Inactive,150
18001,Assessing,23
18001,Scouting,27
18001,Inactive,150
18501,Assessing,21
18501,Scouting,27
18501,Recruiting,2
18501,Inactive,150
19001,Assessing,22
19001,Scouting,26
19001,Recruiting,2
19001,Inactive,150
19501,Assessing,25
19501,Scouting,23
19501,Recruiting,2
19501,Inactive,150
20001,Assessing,24
20001,Scouting,24
20001,Recruiting,2
20001,Inactive,150
20501,Assessing,26
20501,Scouting,22
20501,Recruiting,2
20501,Inactive,150
21001,Assessing,25
21001,Scouting,21
21001,Recruiting,4
21001,Inactive,150
21501,Assessing,24
21501,Scouting,21
21501,Recruiting,5
21501,Inactive,150
22001,Assessing,23
22001,Scouting,22
22001,Recruiting,5
22001,Inactive,150
22501,Assessing,22
22501,Scouting,21
22501,Recruiting,2
22501,Reversing,3
22501,Inactive,152
23001,Assessing,20
23001,Inactive,153
23001,Scouting,20
23001,Recruiting,6
23001,Reversing,1
23501,Assessing,19
23501,Inactive,153
23501,Scouting,20
23501,Recruiting,8
24001,Assessing,19
24001,Inactive,153
24001,Scouting,20
24001,Recruiting,8
24501,Assessing,18
24501,Inactive,154
24501,Scouting,20
24501,Recruiting,8
25001,Assessing,17
25001,Inactive,154
25001,Scouting,21
25001,Recruiting,8
25501,Recruiting,7
25501,Scouting,20
25501,Assessing,16
25501,Reversing,2
25501,Inactive,154
25501,Following,1
26001,Recruiting,8
26001,Scouting,19
26001,Assessing,17
26001,Inactive,154
26001,Reversing,1
26001,Following,1
26501,Recruiting,8
26501,Scouting,21
26501,Assessing,16
26501,Inactive,153
26501,Reversing,1
26501,Following,1
27001,Recruiting,6
27001,Scouting,23
27001,Assessing,15
27001,Inactive,152
27001,Reversing,3
27001,Following,1
27501,Recruiting,8
27501,Scouting,23
27501,Assessing,15
27501,Inactive,152
27501,Reversing,1
27501,Following,1
28001,Recruiting,7
28001,Scouting,23
28001,Assessing,15
28001,Inactive,152
28001,Reversing,2
28001,Following,1
28501,Recruiting,8
28501,Scouting,21
28501,Inactive,153
28501,Assessing,15
28501,Reversing,2
28501,Following,1
29001,Recruiting,12
29001,Scouting,20
29001,Inactive,154
29001,Assessing,14
29501,Recruiting,11
29501,Scouting,18
29501,Inactive,156
29501,Assessing,13
29501,Reversing,2
30001,Reversing,2
30001,Scouting,19
30001,Following,1
30001,Assessing,13
30001,Recruiting,11
30001,Inactive,154
30501,Recruiting,14
30501,Scouting,19
30501,Following,1
30501,Assessing,11
30501,Reversing,1
30501,Inactive,154
31001,Recruiting,13
31001,Scouting,19
31001,Following,2
31001,Assessing,11
31001,Reversing,2
31001,Inactive,153
31501,Recruiting,11
31501,Scouting,19
31501,Following,2
31501,Assessing,11
31501,Reversing,3
31501,Inactive,154
32001,Recruiting,12
32001,Scouting,19
32001,Following,2
32001,Assessing,11
32001,Reversing,2
32001,Inactive,154
32501,Recruiting,11
32501,Scouting,18
32501,Following,2
32501,Reversing,4
32501,Assessing,10
32501,Inactive,155
33001,Recruiting,12
33001,Scouting,18
33001,Following,2
33001,Assessing,10
33001,Reversing,3
33001,Inactive,155
33501,Recruiting,14
33501,Scouting,17
33501,Assessing,10
33501,Inactive,155
33501,Following,2
33501,Reversing,2
34001,Recruiting,14
34001,Scouting,17
34001,Assessing,9
34001,Inactive,155
34001,Following,2
34001,Reversing,3
34501,Recruiting,15
34501,Scouting,17
34501,Assessing,10
34501,Inactive,154
34501,Following,2
34501,Reversing,2
35001,Recruiting,13
35001,Scouting,16
35001,Assessing,10
35001,Reversing,4
35001,Inactive,155
35001,Following,2
35501,Reversing,5
35501,Scouting,16
35501,Recruiting,12
35501,Assessing,9
35501,Inactive,156
35501,Following,2
36001,Recruiting,14
36001,Scouting,17
36001,Assessing,8
36001,Inactive,156
36001,Following,2
36001,Reversing,3
36501,Recruiting,15
36501,Scouting,18
36501,Assessing,8
36501,Inactive,155
36501,Following,2
36501,Reversing,2
37001,Recruiting,14
37001,Scouting,18
37001,Reversing,4
37001,Assessing,8
37001,Inactive,155
37001,Following,1
37501,Recruiting,14
37501,Scouting,16
37501,Reversing,5
37501,Assessing,7
37501,Inactive,155
37501,Following,3
38001,Recruiting,13
38001,Scouting,16
38001,Reversing,6
38001,Assessing,7
38001,Following,4
38001,Inactive,154
38501,Recruiting,18
38501,Scouting,16
38501,Reversing,3
38501,Assessing,6
38501,Following,3
38501,Inactive,154
39001,Recruiting,17
39001,Scouting,16
39001,Reversing,4
39001,Assessing,6
39001,Following,4
39001,Inactive,153
39501,Recruiting,19
39501,Scouting,15
39501,Reversing,4
39501,Assessing,4
39501,Following,4
39501,Inactive,154
40001,Recruiting,18
40001,Scouting,15
40001,Reversing,4
40001,Assessing,5
40001,Following,4
40001,Inactive,154
40501,Recruiting,18
40501,Scouting,14
40501,Reversing,4
40501,Assessing,6
40501,Following,4
40501,Inactive,154
41001,Recruiting,17
41001,Scouting,14
41001,Assessing,7
41001,Following,4
41001,Inactive,153
41001,Reversing,5
41501,Recruiting,20
41501,Scouting,14
41501,Assessing,7
41501,Following,3
