Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Inactive,184
1501,Scouting,16
2001,Scouting,36
2001,Inactive,164
2501,Scouting,44
2501,Inactive,156
3001,Scouting,44
3001,Inactive,156
3501,Scouting,44
3501,Inactive,156
4001,Scouting,44
4001,Inactive,156
4501,Scouting,43
4501,Assessing,1
4501,Inactive,156
5001,Scouting,43
5001,Assessing,1
5001,Inactive,156
5501,Scouting,42
5501,Assessing,2
5501,Inactive,156
6001,Scouting,42
6001,Assessing,2
6001,Inactive,156
6501,Scouting,42
6501,Assessing,2
6501,Inactive,156
7001,Scouting,42
7001,Assessing,2
7001,Inactive,156
7501,Scouting,42
7501,Assessing,2
7501,Inactive,156
8001,Scouting,41
8001,Assessing,3
8001,Inactive,156
8501,Scouting,41
8501,Assessing,3
8501,Inactive,156
9001,Scouting,41
9001,Assessing,3
9001,Inactive,156
9501,Scouting,41
9501,Assessing,3
9501,Inactive,156
10001,Scouting,41
10001,Assessing,3
10001,Inactive,156
10501,Scouting,41
10501,Assessing,3
10501,Inactive,156
11001,Scouting,40
11001,Assessing,4
11001,Inactive,156
11501,Scouting,40
11501,Assessing,4
11501,Inactive,156
12001,Scouting,40
12001,Assessing,4
12001,Inactive,156
12501,Scouting,39
12501,Assessing,5
12501,Inactive,156
13001,Scouting,39
13001,Assessing,5
13001,Inactive,156
13501,Scouting,39
13501,Assessing,5
13501,Inactive,156
14001,Scouting,39
14001,Assessing,5
14001,Inactive,156
14501,Scouting,39
14501,Assessing,5
14501,Inactive,156
15001,Scouting,39
15001,Assessing,5
15001,Inactive,156
15501,Scouting,39
15501,Assessing,5
15501,Inactive,156
16001,Scouting,39
16001,Assessing,5
16001,Inactive,156
16501,Scouting,38
16501,Assessing,6
16501,Inactive,156
17001,Scouting,38
17001,Assessing,6
17001,Inactive,156
17501,Scouting,38
17501,Assessing,6
17501,Inactive,156
18001,Scouting,37
18001,Assessing,7
18001,Inactive,156
18501,Scouting,37
18501,Assessing,7
18501,Inactive,156
19001,Scouting,37
19001,Assessing,6
19001,Recruiting,1
19001,Inactive,156
19501,Scouting,37
19501,Assessing,6
19501,Recruiting,1
19501,Inactive,156
20001,Scouting,37
20001,Assessing,6
20001,Recruiting,1
20001,Inactive,156
20501,Scouting,37
20501,Assessing,6
20501,Recruiting,1
20501,Inactive,156
21001,Scouting,37
21001,Assessing,6
21001,Recruiting,1
21001,Inactive,156
21501,Scouting,37
21501,Assessing,5
21501,Recruiting,2
21501,Inactive,155
21501,Following,1
22001,Scouting,37
22001,Assessing,4
22001,Recruiting,3
22001,Inactive,155
22001,Following,1
22501,Scouting,37
22501,Assessing,4
22501,Recruiting,3
22501,Inactive,155
22501,Following,1
23001,Scouting,36
23001,Assessing,4
23001,Recruiting,3
23001,Following,2
23001,Inactive,155
23501,Scouting,36
23501,Assessing,4
23501,Recruiting,3
23501,Following,2
23501,Inactive,155
24001,Scouting,36
24001,Assessing,4
24001,Recruiting,3
24001,Following,3
24001,Inactive,154
24501,Scouting,36
24501,Assessing,4
24501,Recruiting,3
24501,Following,3
24501,Inactive,154
25001,Scouting,36
25001,Assessing,5
25001,Recruiting,3
25001,Following,2
25001,Inactive,154
25501,Scouting,36
25501,Assessing,5
25501,Recruiting,3
25501,Following,2
25501,Inactive,154
26001,Scouting,36
26001,Assessing,6
26001,Recruiting,3
26001,Following,1
26001,Inactive,154
26501,Scouting,36
26501,Assessing,6
26501,Recruiting,3
26501,Following,1
26501,Inactive,154
27001,Scouting,36
27001,Assessing,6
27001,Recruiting,3
27001,Following,1
27001,Inactive,154
27501,Scouting,37
27501,Assessing,5
27501,Recruiting,3
27501,Following,1
27501,Inactive,154
28001,Scouting,35
28001,Assessing,7
28001,Recruiting,3
28001,Following,2
28001,Inactive,153
28501,Scouting,35
28501,Assessing,7
28501,Recruiting,3
28501,Following,3
28501,Inactive,152
29001,Scouting,35
29001,Assessing,7
29001,Recruiting,3
29001,Following,3
29001,Inactive,152
29501,Scouting,35
29501,Assessing,8
29501,Recruiting,3
29501,Inactive,152
29501,Following,2
30001,Scouting,35
30001,Assessing,8
30001,Recruiting,3
30001,Inactive,152
30001,Following,2
30501,Scouting,36
30501,Assessing,6
30501,Recruiting,4
30501,Inactive,152
30501,Following,2
31001,Scouting,35
31001,Assessing,6
31001,Recruiting,4
31001,Following,3
31001,Inactive,152
31501,Scouting,35
31501,Assessing,6
31501,Recruiting,4
31501,Following,4
31501,Inactive,151
32001,Scouting,35
32001,Assessing,7
32001,Recruiting,4
32001,Inactive,151
32001,Following,3
32501,Scouting,35
32501,Assessing,7
32501,Recruiting,5
32501,Inactive,151
32501,Following,2
33001,Scouting,35
33001,Assessing,7
33001,Recruiting,5
33001,Inactive,151
33001,Following,2
33501,Scouting,35
33501,Assessing,8
33501,Recruiting,5
33501,Inactive,151
33501,Following,1
34001,Scouting,34
34001,Assessing,9
34001,Recruiting,5
34001,Inactive,151
34001,Following,1
34501,Scouting,34
34501,Assessing,9
34501,Recruiting,5
34501,Inactive,151
34501,Following,1
35001,Scouting,34
35001,Assessing,9
35001,Recruiting,5
35001,Following,2
35001,Inactive,150
35501,Scouting,33
35501,Following,3
35501,Assessing,9
35501,Recruiting,5
35501,Inactive,150
36001,Scouting,33
36001,Following,2
36001,Assessing,10
36001,Recruiting,5
36001,Inactive,150
36501,Scouting,33
36501,Following,2
36501,Assessing,10
36501,Recruiting,5
36501,Inactive,150
37001,Scouting,33
37001,Following,2
37001,Assessing,10
37001,Recruiting,5
37001,Inactive,150
37501,Scouting,33
37501,Following,2
37501,Assessing,10
37501,Recruiting,5
37501,Inactive,150
38001,Scouting,33
38001,Following,2
38001,Assessing,10
38001,Recruiting,5
38001,Inactive,150
38501,Scouting,33
38501,Following,2
38501,Assessing,10
38501,Recruiting,5
38501,Inactive,150
39001,Scouting,33
39001,Following,2
39001,Assessing,10
39001,Recruiting,5
39001,Inactive,150
39501,Scouting,33
39501,Following,1
39501,Assessing,11
39501,Recruiting,5
39501,Inactive,150
40001,Scouting,33
40001,Following,1
40001,Assessing,11
40001,Recruiting,5
40001,Inactive,150
40501,Scouting,33
40501,Assessing,11
40501,Recruiting,6
40501,Inactive,150
41001,Scouting,33
41001,Assessing,12
41001,Recruiting,5
41001,Inactive,150
41501,Scouting,33
41501,Assessing,12
41501,Recruiting,5
41501,Inactive,150
42001,Scouting,32
42001,Assessing,12
42001,Recruiting,5
42001,Following,1
42001,Inactive,150
42501,Scouting,32
42501,Assessing,11
42501,Recruiting,6
42501,Following,1
42501,Inactive,150
43001,Scouting,32
43001,Assessing,10
43001,Recruiting,7
43001,Following,1
43001,Inactive,150
43501,Scouting,31
43501,Assessing,10
43501,Recruiting,7
43501,Following,2
43501,Inactive,150
44001,Scouting,31
44001,Assessing,10
44001,Recruiting,7
44001,Following,2
44001,Inactive,150
44501,Scouting,30
