Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Inactive,191
1501,Scouting,9
2001,Inactive,170
2001,Scouting,30
2501,Inactive,164
2501,Scouting,36
3001,Inactive,164
3001,Scouting,36
3501,Inactive,164
3501,Scouting,36
4001,Inactive,164
4001,Scouting,36
4501,Scouting,37
4501,Inactive,163
5001,Scouting,37
5001,Inactive,163
5501,Scouting,37
5501,Inactive,163
6001,Scouting,37
6001,Inactive,163
6501,Scouting,37
6501,Inactive,163
7001,Scouting,37
7001,Inactive,163
7501,Scouting,37
7501,Inactive,163
8001,Scouting,37
8001,Inactive,163
8501,Scouting,37
8501,Inactive,163
9001,Scouting,37
9001,Inactive,163
9501,Scouting,37
9501,Inactive,163
10001,Scouting,37
10001,Inactive,163
10501,Scouting,37
10501,Inactive,163
11001,Scouting,37
11001,Inactive,163
11501,Scouting,37
11501,Inactive,163
12001,Scouting,36
12001,Assessing,1
12001,Inactive,163
12501,Scouting,36
12501,Assessing,1
12501,Inactive,163
13001,Scouting,36
13001,Assessing,1
13001,Inactive,163
13501,Scouting,36
13501,Assessing,1
13501,Inactive,163
14001,Scouting,36
14001,Assessing,1
14001,Inactive,163
14501,Scouting,35
14501,Assessing,2
14501,Inactive,163
15001,Scouting,35
15001,Assessing,2
15001,Inactive,163
15501,Scouting,35
15501,Assessing,2
15501,Inactive,163
16001,Scouting,35
16001,Assessing,2
16001,Inactive,163
16501,Scouting,35
16501,Assessing,2
16501,Inactive,163
17001,Scouting,35
17001,Assessing,2
17001,Inactive,163
17501,Scouting,35
17501,Assessing,2
17501,Inactive,163
18001,Scouting,35
18001,Assessing,2
18001,Inactive,163
18501,Scouting,35
18501,Assessing,2
18501,Inactive,163
19001,Scouting,35
19001,Assessing,2
19001,Inactive,163
19501,Scouting,35
19501,Assessing,2
19501,Inactive,163
20001,Scouting,35
20001,Assessing,2
20001,Inactive,163
20501,Scouting,35
20501,Assessing,2
20501,Inactive,163
21001,Scouting,35
21001,Assessing,2
21001,Inactive,163
21501,Scouting,35
21501,Assessing,2
21501,Inactive,163
22001,Scouting,35
22001,Assessing,2
22001,Inactive,163
22501,Scouting,34
22501,Assessing,3
22501,Inactive,163
23001,Scouting,34
23001,Assessing,3
23001,Inactive,163
23501,Scouting,34
23501,Assessing,3
23501,Inactive,163
24001,Scouting,34
24001,Assessing,3
24001,Inactive,163
24501,Scouting,34
24501,Assessing,3
24501,Inactive,163
25001,Scouting,33
25001,Assessing,4
25001,Inactive,163
25501,Scouting,33
25501,Assessing,4
25501,Inactive,163
26001,Scouting,33
26001,Assessing,4
26001,Inactive,163
26501,Scouting,33
26501,Assessing,4
26501,Inactive,163
27001,Scouting,33
27001,Assessing,4
27001,Inactive,163
27501,Scouting,32
27501,Assessing,5
27501,Inactive,163
28001,Scouting,32
28001,Assessing,5
28001,Inactive,163
28501,Scouting,32
28501,Assessing,5
28501,Inactive,163
29001,Scouting,32
29001,Assessing,5
29001,Inactive,163
29501,Scouting,33
29501,Assessing,4
29501,Inactive,163
30001,Scouting,33
30001,Assessing,4
30001,Inactive,163
30501,Scouting,33
30501,Assessing,4
30501,Inactive,163
31001,Scouting,33
31001,Assessing,4
31001,Inactive,163
31501,Scouting,33
31501,Assessing,4
31501,Inactive,163
32001,Scouting,33
32001,Assessing,4
32001,Inactive,163
32501,Scouting,33
32501,Assessing,4
32501,Inactive,163
33001,Scouting,33
33001,Assessing,4
33001,Inactive,163
33501,Scouting,32
33501,Assessing,5
33501,Inactive,163
34001,Scouting,32
34001,Assessing,5
34001,Inactive,163
34501,Scouting,33
34501,Assessing,4
34501,Inactive,163
35001,Scouting,32
35001,Assessing,5
35001,Inactive,163
35501,Scouting,32
35501,Assessing,5
35501,Inactive,163
36001,Scouting,32
36001,Assessing,5
36001,Inactive,163
36501,Scouting,32
36501,Assessing,5
36501,Inactive,163
37001,Scouting,32
37001,Assessing,5
37001,Inactive,163
37501,Scouting,32
37501,Assessing,5
37501,Inactive,163
38001,Scouting,32
38001,Assessing,5
38001,Inactive,163
38501,Scouting,32
38501,Assessing,5
38501,Inactive,163
39001,Scouting,32
39001,Assessing,5
39001,Inactive,163
39501,Scouting,32
39501,Assessing,5
39501,Inactive,163
40001,Scouting,32
40001,Assessing,5
40001,Inactive,163
40501,Scouting,32
40501,Assessing,5
40501,Inactive,163
41001,Scouting,31
41001,Assessing,6
41001,Inactive,163
41501,Scouting,31
41501,Assessing,6
41501,Inactive,163
42001,Scouting,31
42001,Assessing,6
42001,Inactive,163
42501,Scouting,32
42501,Assessing,5
42501,Inactive,163
43001,Scouting,31
43001,Assessing,6
43001,Inactive,163
43501,Scouting,31
43501,Assessing,6
43501,Inactive,163
44001,Scouting,31
44001,Assessing,6
44001,Inactive,163
44501,Scouting,31
44501,Assessing,6
44501,Inactive,163
45001,Scouting,31
45001,Assessing,6
45001,Inactive,163
45501,Scouting,30
45501,Assessing,7
45501,Inactive,163
46001,Scouting,30
46001,Assessing,7
46001,Inactive,163
46501,Scouting,30
46501,Assessing,7
46501,Inactive,163
47001,Scouting,30
47001,Assessing,7
47001,Inactive,163
47501,Scouting,30
47501,Assessing,7
47501,Inactive,163
48001,Scouting,30
48001,Assessing,7
48001,Inactive,163
48501,Scouting,30
48501,Assessing,7
48501,Inactive,163
49001,Scouting,30
49001,Assessing,6
49001,Recruiting,1
49001,Inactive,163
49501,Assessing,7
49501,Scouting,29
49501,Recruiting,1
49501,Inactive,163
50001,Assessing,7
50001,Scouting,29
50001,Recruiting,1
50001,Inactive,163
50501,Assessing,7
50501,Scouting,29
50501,Recruiting,1
50501,Inactive,163
51001,Assessing,8
51001,Scouting,28
51001,Recruiting,1
51001,Inactive,163
51501,Assessing,7
51501,Scouting,28
51501,Recruiting,1
51501,Inactive,163
51501,Following,1
52001,Assessing,7
52001,Scouting,28
52001,Recruiting,1
52001,Inactive,163
52001,Following,1
52501,Assessing,7
52501,Scouting,28
52501,Recruiting,1
52501,Inactive,163
52501,Following,1
53001,Assessing,7
53001,Scouting,28
53001,Recruiting,1
53001,Inactive,163
53001,Following,1
53501,Assessing,7
53501,Scouting,28
53501,Recruiting,1
53501,Inactive,163
53501,Following,1
54001,Assessing,8
54001,Scouting,27
54001,Recruiting,1
54001,Inactive,163
54001,Following,1
54501,Assessing,8
54501,Scouting,27
54501,Recruiting,1
54501,Inactive,163
54501,Following,1
55001,Assessing,7
55001,Scouting,27
55001,Recruiting,2
55001,Inactive,163
55001,Following,1
55501,Assessing,7
55501,Scouting,27
55501,Recruiting,2
55501,Inactive,163
55501,Following,1
56001,Assessing,9
56001,Scouting,26
56001,Recruiting,2
56001,Inactive,163
56501,Assessing,9
56501,Scouting,26
56501,Recruiting,2
56501,Inactive,163
57001,Assessing,9
57001,Scouting,26
57001,Recruiting,2
57001,Inactive,163
57501,Assessing,9
57501,Scouting,26
