Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Inactive,191
1501,Scouting,9
2001,Scouting,21
2001,Inactive,179
2501,Scouting,30
2501,Inactive,170
3001,Scouting,30
3001,Inactive,170
3501,Scouting,30
3501,Inactive,170
4001,Scouting,30
4001,Inactive,170
4501,Scouting,30
4501,Inactive,170
5001,Scouting,30
5001,Inactive,170
5501,Scouting,30
5501,Inactive,170
6001,Scouting,30
6001,Inactive,170
6501,Scouting,30
6501,Inactive,170
7001,Scouting,30
7001,Inactive,170
7501,Scouting,30
7501,Inactive,170
8001,Scouting,30
8001,Inactive,170
8501,Scouting,30
8501,Inactive,170
9001,Scouting,30
9001,Inactive,170
9501,Scouting,30
9501,Inactive,170
10001,Scouting,30
10001,Inactive,170
10501,Scouting,30
10501,Inactive,170
11001,Scouting,30
11001,Inactive,170
11501,Scouting,30
11501,Inactive,170
12001,Scouting,30
12001,Inactive,170
12501,Scouting,30
12501,Inactive,170
13001,Scouting,30
13001,Inactive,170
13501,Scouting,30
13501,Inactive,170
14001,Scouting,30
14001,Inactive,170
14501,Scouting,30
14501,Inactive,170
15001,Scouting,30
15001,Inactive,170
15501,Scouting,30
15501,Inactive,170
16001,Scouting,30
16001,Inactive,170
16501,Scouting,30
16501,Inactive,170
17001,Scouting,30
17001,Inactive,170
17501,Scouting,29
17501,Assessing,1
17501,Inactive,170
18001,Scouting,29
18001,Assessing,1
18001,Inactive,170
18501,Scouting,29
18501,Assessing,1
18501,Inactive,170
19001,Scouting,28
19001,Assessing,2
19001,Inactive,170
19501,Scouting,28
19501,Assessing,2
19501,Inactive,170
20001,Scouting,28
20001,Assessing,2
20001,Inactive,170
20501,Scouting,28
20501,Assessing,2
20501,Inactive,170
21001,Scouting,27
21001,Assessing,3
21001,Inactive,170
21501,Scouting,27
21501,Assessing,3
21501,Inactive,170
22001,Scouting,27
22001,Assessing,3
22001,Inactive,170
22501,Scouting,27
22501,Assessing,3
22501,Inactive,170
23001,Scouting,27
23001,Assessing,3
23001,Inactive,170
23501,Scouting,27
23501,Assessing,3
23501,Inactive,170
24001,Scouting,27
24001,Assessing,3
24001,Inactive,170
24501,Scouting,26
24501,Assessing,4
24501,Inactive,170
25001,Scouting,26
25001,Assessing,4
25001,Inactive,170
25501,Scouting,25
25501,Assessing,5
25501,Inactive,170
26001,Scouting,25
26001,Assessing,5
26001,Inactive,170
26501,Scouting,25
26501,Assessing,5
26501,Inactive,170
27001,Scouting,25
27001,Assessing,5
27001,Inactive,170
27501,Scouting,25
27501,Assessing,5
27501,Inactive,170
28001,Scouting,25
28001,Assessing,5
28001,Inactive,170
28501,Scouting,25
28501,Assessing,5
28501,Inactive,170
29001,Scouting,25
29001,Assessing,5
29001,Inactive,170
29501,Scouting,25
29501,Assessing,5
29501,Inactive,170
30001,Scouting,24
30001,Assessing,6
30001,Inactive,170
30501,Scouting,24
30501,Assessing,6
30501,Inactive,170
31001,Scouting,24
31001,Assessing,6
31001,Inactive,170
31501,Scouting,24
31501,Assessing,6
31501,Inactive,170
32001,Scouting,24
32001,Assessing,6
32001,Inactive,170
32501,Scouting,24
32501,Assessing,6
32501,Inactive,170
33001,Scouting,23
33001,Assessing,7
33001,Inactive,170
33501,Scouting,23
33501,Assessing,7
33501,Inactive,170
34001,Scouting,23
34001,Assessing,7
34001,Inactive,170
34501,Scouting,23
34501,Assessing,7
34501,Inactive,170
35001,Scouting,23
35001,Assessing,7
35001,Inactive,170
35501,Scouting,23
35501,Assessing,7
35501,Inactive,170
36001,Scouting,23
36001,Assessing,7
36001,Inactive,170
36501,Scouting,23
36501,Assessing,7
36501,Inactive,170
37001,Scouting,23
37001,Assessing,7
37001,Inactive,170
37501,Scouting,23
37501,Assessing,6
37501,Recruiting,1
37501,Inactive,170
38001,Scouting,23
38001,Assessing,7
38001,Inactive,170
38501,Scouting,23
38501,Assessing,7
38501,Inactive,170
39001,Scouting,23
39001,Assessing,7
39001,Inactive,170
39501,Scouting,24
39501,Assessing,6
39501,Inactive,170
40001,Scouting,25
40001,Assessing,5
40001,Inactive,170
40501,Scouting,25
40501,Assessing,5
40501,Inactive,170
41001,Scouting,25
41001,Assessing,5
41001,Inactive,170
41501,Scouting,25
41501,Assessing,5
41501,Inactive,170
42001,Scouting,25
42001,Assessing,5
42001,Inactive,170
42501,Scouting,25
42501,Assessing,5
42501,Inactive,170
43001,Scouting,25
43001,Assessing,5
43001,Inactive,170
43501,Scouting,25
43501,Assessing,5
43501,Inactive,170
44001,Scouting,25
44001,Assessing,5
44001,Inactive,170
44501,Scouting,25
44501,Assessing,4
44501,Recruiting,1
44501,Inactive,170
45001,Scouting,25
45001,Assessing,3
45001,Recruiting,2
45001,Inactive,170
45501,Scouting,25
45501,Assessing,3
45501,Recruiting,2
45501,Inactive,170
46001,Scouting,25
46001,Assessing,3
46001,Recruiting,2
46001,Inactive,170
46501,Scouting,25
46501,Assessing,3
46501,Recruiting,2
46501,Inactive,170
47001,Scouting,25
47001,Assessing,2
47001,Recruiting,3
47001,Inactive,170
47501,Scouting,25
47501,Assessing,2
47501,Recruiting,3
47501,Inactive,170
48001,Scouting,25
48001,Assessing,2
48001,Recruiting,3
48001,Inactive,170
48501,Scouting,24
48501,Assessing,2
48501,Following,2
48501,Recruiting,3
48501,Inactive,169
49001,Scouting,24
49001,Assessing,2
49001,Following,3
49001,Recruiting,3
49001,Inactive,168
49501,Scouting,25
49501,Following,3
49501,Recruiting,3
49501,Assessing,1
49501,Inactive,168
50001,Scouting,25
50001,Following,3
50001,Recruiting,3
50001,Assessing,1
50001,Inactive,168
50501,Scouting,25
50501,Following,3
50501,Recruiting,3
50501,Assessing,1
50501,Inactive,168
51001,Scouting,25
51001,Following,3
51001,Recruiting,3
51001,Assessing,1
51001,Inactive,168
51501,Scouting,24
51501,Following,3
51501,Recruiting,3
51501,Assessing,2
51501,Inactive,168
52001,Scouting,24
52001,Following,3
52001,Recruiting,3
52001,Assessing,2
52001,Inactive,168
52501,Scouting,24
52501,Assessing,3
52501,Recruiting,3
52501,Inactive,168
52501,Following,2
53001,Scouting,24
53001,Assessing,3
53001,Recruiting,3
53001,Inactive,168
53001,Following,2
53501,Scouting,24
53501,Assessing,3
53501,Recruiting,3
53501,Inactive,168
53501,Following,2
54001,Scouting,24
54001,Assessing,3
54001,Recruiting,3
54001,Inactive,168
54001,Following,2
54501,Scouting,24
54501,Assessing,3
54501,Recruiting,3
54501,Inactive,168
54501,Following,2
55001,Scouting,24
55001,Assessing,3
55001,Recruiting,3
55001,Inactive,168
55001,Following,2
55501,Scouting,24
55501,Assessing,3
55501,Recruiting,3
55501,Inactive,168
55501,Following,2
56001,Scouting,24
56001,Assessing,3
56001,Recruiting,3
56001,Inactive,168
56001,Following,2
56501,Scouting,24
56501,Assessing,3
56501,Recruiting,3
56501,Inactive,168
56501,Following,2
