Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Scouting,11
1501,Inactive,189
2001,Scouting,31
2001,Inactive,169
2501,Scouting,46
2501,Inactive,154
3001,Scouting,46
3001,Inactive,154
3501,Scouting,46
3501,Inactive,154
4001,Scouting,46
4001,Inactive,154
4501,Scouting,46
4501,Inactive,154
5001,Scouting,46
5001,Inactive,154
5501,Scouting,46
5501,Inactive,154
6001,Scouting,45
6001,Assessing,1
6001,Inactive,154
6501,Scouting,45
6501,Assessing,1
6501,Inactive,154
7001,Scouting,45
7001,Assessing,1
7001,Inactive,154
7501,Scouting,45
7501,Assessing,1
7501,Inactive,154
8001,Scouting,43
8001,Assessing,3
8001,Inactive,154
8501,Scouting,43
8501,Assessing,3
8501,Inactive,154
9001,Scouting,42
9001,Assessing,4
9001,Inactive,154
9501,Scouting,42
9501,Assessing,4
9501,Inactive,154
10001,Scouting,42
10001,Assessing,4
10001,Inactive,154
10501,Scouting,42
10501,Assessing,4
10501,Inactive,154
11001,Scouting,42
11001,Assessing,4
11001,Inactive,154
11501,Scouting,42
11501,Assessing,4
11501,Inactive,154
12001,Scouting,41
12001,Assessing,5
12001,Inactive,154
12501,Scouting,40
12501,Assessing,6
12501,Inactive,154
13001,Scouting,40
13001,Assessing,6
13001,Inactive,154
13501,Scouting,39
13501,Assessing,7
13501,Inactive,154
14001,Scouting,39
14001,Assessing,7
14001,Inactive,154
14501,Scouting,39
14501,Assessing,7
14501,Inactive,154
15001,Scouting,37
15001,Assessing,9
15001,Inactive,154
15501,Scouting,36
15501,Assessing,10
15501,Inactive,154
16001,Scouting,34
16001,Assessing,12
16001,Inactive,154
16501,Scouting,34
16501,Assessing,12
16501,Inactive,154
17001,Scouting,34
17001,Assessing,12
17001,Inactive,154
17501,Scouting,34
17501,Assessing,12
17501,Inactive,154
18001,Scouting,34
18001,Assessing,12
18001,Inactive,154
18501,Scouting,34
18501,Assessing,12
18501,Inactive,154
19001,Scouting,34
19001,Assessing,11
19001,Recruiting,1
19001,Inactive,154
19501,Scouting,34
19501,Assessing,11
19501,Recruiting,1
19501,Inactive,154
20001,Scouting,34
20001,Assessing,11
20001,Recruiting,1
20001,Inactive,154
20501,Scouting,35
20501,Assessing,10
20501,Recruiting,1
20501,Inactive,154
21001,Scouting,34
21001,Assessing,11
21001,Recruiting,1
21001,Inactive,154
21501,Scouting,34
21501,Assessing,11
21501,Recruiting,1
21501,Inactive,154
22001,Scouting,34
22001,Assessing,11
22001,Recruiting,1
22001,Inactive,154
22501,Scouting,34
22501,Assessing,11
22501,Recruiting,1
22501,Inactive,154
23001,Scouting,34
23001,Assessing,11
23001,Recruiting,1
23001,Inactive,154
23501,Scouting,34
23501,Assessing,11
23501,Recruiting,1
23501,Inactive,154
24001,Scouting,33
24001,Assessing,12
24001,Recruiting,1
24001,Inactive,154
24501,Scouting,33
24501,Assessing,11
24501,Recruiting,2
24501,Inactive,154
25001,Scouting,32
25001,Assessing,11
25001,Recruiting,3
25001,Inactive,154
25501,Scouting,33
25501,Assessing,10
25501,Recruiting,3
25501,Inactive,154
26001,Scouting,32
26001,Assessing,11
26001,Recruiting,3
26001,Inactive,154
26501,Scouting,31
26501,Assessing,11
26501,Recruiting,3
26501,Inactive,155
27001,Scouting,31
27001,Assessing,11
27001,Recruiting,3
27001,Inactive,154
27001,Following,1
27501,Scouting,31
27501,Assessing,11
27501,Recruiting,3
27501,Inactive,154
27501,Following,1
28001,Scouting,31
28001,Assessing,11
28001,Recruiting,3
28001,Inactive,154
28001,Following,1
28501,Scouting,32
28501,Assessing,10
28501,Recruiting,4
28501,Inactive,153
28501,Following,1
29001,Scouting,33
29001,Assessing,9
29001,Recruiting,4
29001,Inactive,153
29001,Following,1
29501,Assessing,9
29501,Scouting,32
29501,Recruiting,5
29501,Inactive,153
29501,Following,1
30001,Assessing,9
30001,Scouting,31
30001,Recruiting,5
30001,Inactive,154
30001,Following,1
30501,Assessing,7
30501,Scouting,28
30501,Recruiting,8
30501,Inactive,156
30501,Following,1
31001,Assessing,7
31001,Scouting,28
31001,Recruiting,8
31001,Inactive,156
31001,Following,1
31501,Assessing,7
31501,Scouting,28
31501,Recruiting,8
31501,Inactive,156
31501,Following,1
32001,Assessing,9
32001,Scouting,27
32001,Recruiting,8
32001,Inactive,156
32501,Assessing,10
32501,Scouting,28
32501,Recruiting,7
32501,Inactive,155
33001,Assessing,9
33001,Scouting,29
33001,Recruiting,7
33001,Inactive,155
33501,Assessing,11
33501,Scouting,27
33501,Recruiting,7
33501,Inactive,155
34001,Assessing,12
34001,Scouting,26
34001,Recruiting,7
34001,Inactive,155
34501,Assessing,11
34501,Scouting,25
34501,Recruiting,8
34501,Inactive,156
35001,Assessing,12
35001,Scouting,24
35001,Recruiting,8
35001,Inactive,156
35501,Assessing,12
35501,Scouting,24
35501,Recruiting,8
35501,Inactive,156
36001,Assessing,12
36001,Scouting,24
36001,Recruiting,8
36001,Inactive,156
36501,Assessing,12
36501,Scouting,23
36501,Recruiting,8
36501,Inactive,157
37001,Assessing,12
37001,Scouting,25
37001,Inactive,156
37001,Recruiting,7
37501,Assessing,12
37501,Scouting,25
37501,Inactive,156
37501,Recruiting,7
38001,Assessing,12
38001,Scouting,25
38001,Inactive,156
38001,Recruiting,7
38501,Assessing,13
38501,Scouting,24
38501,Inactive,156
38501,Recruiting,7
39001,Assessing,13
39001,Scouting,24
39001,Inactive,156
39001,Recruiting,7
39501,Assessing,12
39501,Scouting,26
39501,Inactive,155
39501,Recruiting,7
40001,Assessing,13
40001,Scouting,25
40001,Inactive,155
40001,Recruiting,7
40501,Assessing,14
40501,Scouting,24
40501,Inactive,155
40501,Recruiting,7
41001,Assessing,13
41001,Scouting,23
41001,Inactive,156
41001,Recruiting,8
41501,Assessing,13
41501,Scouting,23
41501,Inactive,156
41501,Recruiting,8
42001,Assessing,13
42001,Scouting,24
42001,Inactive,155
42001,Recruiting,8
42501,Scouting,25
42501,Assessing,12
42501,Inactive,155
42501,Recruiting,8
43001,Scouting,25
43001,Assessing,12
43001,Inactive,155
43001,Recruiting,8
43501,Scouting,25
43501,Assessing,12
43501,Inactive,155
43501,Recruiting,8
44001,Scouting,25
44001,Assessing,12
44001,Inactive,155
44001,Recruiting,8
44501,Scouting,25
44501,Assessing,12
44501,Inactive,155
44501,Recruiting,8
45001,Scouting,23
45001,Assessing,13
45001,Inactive,156
45001,Recruiting,8
45501,Scouting,23
45501,Assessing,13
45501,Inactive,156
45501,Recruiting,8
46001,Scouting,22
46001,Assessing,12
46001,Inactive,157
46001,Recruiting,9
46501,Scouting,22
46501,Assessing,12
46501,Inactive,157
46501,Recruiting,9
47001,Scouting,22
47001,Assessing,11
47001,Inactive,157
47001,Recruiting,10
47501,Scouting,21
47501,Assessing,10
47501,Recruiting,11
47501,Inactive,158
48001,Scouting,20
