Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Inactive,191
1501,Scouting,9
2001,Scouting,25
2001,Inactive,175
2501,Scouting,31
2501,Inactive,169
3001,Scouting,31
3001,Inactive,169
3501,Scouting,31
3501,Inactive,169
4001,Scouting,31
4001,Inactive,169
4501,Scouting,31
4501,Inactive,169
5001,Scouting,31
5001,Inactive,169
5501,Scouting,30
5501,Assessing,1
5501,Inactive,169
6001,Scouting,30
6001,Assessing,1
6001,Inactive,169
6501,Scouting,28
6501,Assessing,3
6501,Inactive,169
7001,Scouting,28
7001,Assessing,3
7001,Inactive,169
7501,Scouting,28
7501,Assessing,3
7501,Inactive,169
8001,Scouting,28
8001,Assessing,3
8001,Inactive,169
8501,Scouting,28
8501,Assessing,3
8501,Inactive,169
9001,Scouting,28
9001,Assessing,3
9001,Inactive,169
9501,Scouting,28
9501,Assessing,3
9501,Inactive,169
10001,Scouting,27
10001,Assessing,4
10001,Inactive,169
10501,Scouting,27
10501,Assessing,4
10501,Inactive,169
11001,Scouting,26
11001,Assessing,5
11001,Inactive,169
11501,Scouting,26
11501,Assessing,5
11501,Inactive,169
12001,Scouting,26
12001,Assessing,5
12001,Inactive,169
12501,Scouting,26
12501,Assessing,5
12501,Inactive,169
13001,Scouting,26
13001,Assessing,5
13001,Inactive,169
13501,Scouting,26
13501,Assessing,5
13501,Inactive,169
14001,Scouting,25
14001,Assessing,6
14001,Inactive,169
14501,Scouting,25
14501,Assessing,6
14501,Inactive,169
15001,Scouting,25
15001,Assessing,6
15001,Inactive,169
15501,Scouting,25
15501,Assessing,6
15501,Inactive,169
16001,Scouting,25
16001,Assessing,6
16001,Inactive,169
16501,Scouting,25
16501,Assessing,6
16501,Inactive,169
17001,Scouting,25
17001,Assessing,6
17001,Inactive,169
17501,Scouting,25
17501,Assessing,6
17501,Inactive,169
18001,Scouting,25
18001,Assessing,6
18001,Inactive,169
18501,Scouting,25
18501,Assessing,6
18501,Inactive,169
19001,Scouting,25
19001,Assessing,5
19001,Recruiting,1
19001,Inactive,169
19501,Scouting,25
19501,Assessing,5
19501,Recruiting,1
19501,Inactive,169
20001,Scouting,23
20001,Assessing,6
20001,Following,1
20001,Recruiting,1
20001,Inactive,169
20501,Scouting,23
20501,Assessing,6
20501,Following,1
20501,Recruiting,1
20501,Inactive,169
21001,Scouting,23
21001,Assessing,6
21001,Following,1
21001,Recruiting,1
21001,Inactive,169
21501,Scouting,23
21501,Assessing,6
21501,Following,1
21501,Recruiting,1
21501,Inactive,169
22001,Scouting,23
22001,Assessing,6
22001,Recruiting,2
22001,Inactive,169
22501,Scouting,22
22501,Assessing,7
22501,Recruiting,2
22501,Inactive,169
23001,Scouting,22
23001,Assessing,7
23001,Recruiting,2
23001,Inactive,169
23501,Scouting,22
23501,Assessing,7
23501,Recruiting,2
23501,Inactive,169
24001,Scouting,22
24001,Assessing,7
24001,Recruiting,2
24001,Inactive,168
24001,Following,1
24501,Scouting,21
24501,Assessing,8
24501,Recruiting,2
24501,Inactive,168
24501,Following,1
25001,Scouting,21
25001,Assessing,8
25001,Recruiting,2
25001,Inactive,169
25501,Scouting,22
25501,Recruiting,2
25501,Assessing,7
25501,Inactive,169
26001,Scouting,23
26001,Recruiting,2
26001,Assessing,6
26001,Inactive,169
26501,Scouting,23
26501,Recruiting,2
26501,Assessing,6
26501,Inactive,168
26501,Following,1
27001,Scouting,22
27001,Assessing,7
27001,Recruiting,2
27001,Inactive,168
27001,Following,1
27501,Scouting,22
27501,Assessing,7
27501,Recruiting,2
27501,Inactive,168
27501,Following,1
28001,Scouting,22
28001,Assessing,7
28001,Recruiting,2
28001,Inactive,168
28001,Following,1
28501,Scouting,21
28501,Assessing,9
28501,Recruiting,1
28501,Inactive,168
28501,Following,1
29001,Assessing,11
29001,Scouting,19
29001,Recruiting,1
29001,Inactive,168
29001,Following,1
29501,Assessing,11
29501,Scouting,18
29501,Recruiting,2
29501,Inactive,168
29501,Following,1
30001,Assessing,11
30001,Scouting,18
30001,Recruiting,2
30001,Inactive,168
30001,Following,1
30501,Assessing,12
30501,Scouting,18
30501,Recruiting,2
30501,Inactive,168
31001,Assessing,12
31001,Scouting,18
31001,Recruiting,2
31001,Inactive,168
31501,Assessing,13
31501,Scouting,17
31501,Recruiting,2
31501,Inactive,168
32001,Assessing,13
32001,Scouting,17
32001,Recruiting,2
32001,Inactive,167
32001,Following,1
32501,Assessing,13
32501,Scouting,17
32501,Recruiting,2
32501,Inactive,167
32501,Following,1
33001,Assessing,13
33001,Scouting,17
33001,Recruiting,2
33001,Inactive,167
33001,Following,1
33501,Assessing,13
33501,Scouting,17
33501,Recruiting,2
33501,Inactive,167
33501,Following,1
34001,Assessing,12
34001,Scouting,17
34001,Recruiting,3
34001,Inactive,167
34001,Following,1
34501,Assessing,11
34501,Scouting,18
34501,Recruiting,3
34501,Inactive,167
34501,Following,1
35001,Assessing,11
35001,Scouting,17
35001,Recruiting,3
35001,Following,3
35001,Inactive,166
35501,Assessing,11
35501,Scouting,17
35501,Recruiting,3
35501,Following,3
35501,Inactive,166
36001,Assessing,12
36001,Scouting,16
36001,Recruiting,3
36001,Following,3
36001,Inactive,166
36501,Assessing,12
36501,Scouting,17
36501,Recruiting,3
36501,Inactive,166
36501,Following,2
37001,Assessing,13
37001,Scouting,17
37001,Recruiting,3
37001,Inactive,166
37001,Following,1
37501,Assessing,12
37501,Scouting,17
37501,Recruiting,4
37501,Inactive,166
37501,Following,1
38001,Assessing,13
38001,Scouting,16
38001,Recruiting,4
38001,Inactive,166
38001,Following,1
38501,Assessing,14
38501,Scouting,15
38501,Recruiting,4
38501,Inactive,166
38501,Following,1
39001,Assessing,14
39001,Scouting,14
39001,Following,2
39001,Recruiting,4
39001,Inactive,166
39501,Assessing,14
39501,Scouting,13
39501,Following,3
39501,Recruiting,4
39501,Inactive,166
40001,Assessing,14
40001,Scouting,13
40001,Following,3
40001,Recruiting,4
40001,Inactive,166
40501,Assessing,14
40501,Scouting,13
40501,Following,3
40501,Recruiting,4
40501,Inactive,166
41001,Assessing,16
41001,Scouting,13
41001,Following,1
41001,Recruiting,4
41001,Inactive,166
41501,Assessing,17
41501,Scouting,12
41501,Following,1
41501,Recruiting,4
41501,Inactive,166
42001,Assessing,17
42001,Scouting,12
42001,Following,1
42001,Recruiting,4
42001,Inactive,166
42501,Assessing,16
42501,Scouting,14
42501,Recruiting,4
42501,Inactive,166
43001,Assessing,16
43001,Scouting,14
43001,Recruiting,4
43001,Inactive,166
43501,Assessing,16
43501,Scouting,14
43501,Recruiting,4
43501,Inactive,166
44001,Assessing,17
44001,Scouting,12
44001,Following,1
44001,Recruiting,4
44001,Inactive,166
44501,Assessing,18
44501,Scouting,12
44501,Recruiting,4
44501,Inactive,166
45001,Assessing,18
45001,Scouting,12
45001,Recruiting,4
45001,Inactive,165
