Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Inactive,187
1501,Scouting,13
2001,Scouting,25
2001,Inactive,175
2501,Scouting,30
2501,Inactive,170
3001,Scouting,30
3001,Inactive,170
3501,Scouting,30
3501,Inactive,170
4001,Scouting,30
4001,Inactive,170
4501,Scouting,30
4501,Inactive,170
5001,Scouting,29
5001,Assessing,1
5001,Inactive,170
5501,Scouting,29
5501,Assessing,1
5501,Inactive,170
6001,Scouting,29
6001,Assessing,1
6001,Inactive,170
6501,Scouting,29
6501,Assessing,1
6501,Inactive,170
7001,Scouting,29
7001,Assessing,1
7001,Inactive,170
7501,Scouting,29
7501,Assessing,1
7501,Inactive,170
8001,Scouting,28
8001,Assessing,2
8001,Inactive,170
8501,Scouting,27
8501,Assessing,3
8501,Inactive,170
9001,Scouting,27
9001,Assessing,3
9001,Inactive,170
9501,Scouting,27
9501,Assessing,3
9501,Inactive,170
10001,Scouting,27
10001,Assessing,3
10001,Inactive,170
10501,Scouting,27
10501,Assessing,3
10501,Inactive,170
11001,Scouting,26
11001,Assessing,4
11001,Inactive,170
11501,Scouting,26
11501,Assessing,4
11501,Inactive,170
12001,Scouting,25
12001,Assessing,5
12001,Inactive,170
12501,Scouting,25
12501,Assessing,5
12501,Inactive,170
13001,Scouting,25
13001,Assessing,5
13001,Inactive,170
13501,Scouting,25
13501,Assessing,5
13501,Inactive,170
14001,Scouting,25
14001,Assessing,5
14001,Inactive,170
14501,Scouting,23
14501,Assessing,7
14501,Inactive,170
15001,Scouting,23
15001,Assessing,7
15001,Inactive,170
15501,Scouting,23
15501,Assessing,7
15501,Inactive,170
16001,Scouting,23
16001,Assessing,7
16001,Inactive,170
16501,Scouting,23
16501,Assessing,7
16501,Inactive,170
17001,Scouting,23
17001,Assessing,7
17001,Inactive,170
17501,Scouting,22
17501,Assessing,8
17501,Inactive,170
18001,Scouting,22
18001,Assessing,8
18001,Inactive,170
18501,Scouting,22
18501,Assessing,7
18501,Recruiting,1
18501,Inactive,170
19001,Scouting,22
19001,Assessing,7
19001,Recruiting,1
19001,Inactive,170
19501,Scouting,22
19501,Assessing,7
19501,Recruiting,1
19501,Inactive,170
20001,Scouting,22
20001,Assessing,7
20001,Recruiting,1
20001,Inactive,170
20501,Scouting,22
20501,Assessing,7
20501,Recruiting,1
20501,Inactive,169
20501,Following,1
21001,Scouting,21
21001,Assessing,8
21001,Recruiting,1
21001,Inactive,169
21001,Following,1
21501,Scouting,21
21501,Assessing,8
21501,Recruiting,1
21501,Inactive,170
22001,Scouting,21
22001,Assessing,8
22001,Recruiting,1
22001,Inactive,170
22501,Scouting,21
22501,Assessing,8
22501,Recruiting,1
22501,Inactive,170
23001,Scouting,22
23001,Assessing,7
23001,Recruiting,1
23001,Inactive,170
23501,Scouting,22
23501,Assessing,7
23501,Recruiting,1
23501,Inactive,170
24001,Scouting,22
24001,Assessing,6
24001,Recruiting,1
24001,Following,1
24001,Inactive,170
24501,Scouting,22
24501,Assessing,6
24501,Recruiting,1
24501,Following,1
24501,Inactive,170
25001,Scouting,21
25001,Assessing,7
25001,Recruiting,1
25001,Following,1
25001,Inactive,170
25501,Scouting,21
25501,Assessing,8
25501,Recruiting,1
25501,Inactive,170
26001,Scouting,20
26001,Assessing,9
26001,Recruiting,1
26001,Inactive,170
26501,Scouting,21
26501,Assessing,8
26501,Recruiting,1
26501,Inactive,170
27001,Scouting,21
27001,Assessing,8
27001,Recruiting,1
27001,Inactive,170
27501,Scouting,21
27501,Assessing,8
27501,Recruiting,1
27501,Inactive,169
27501,Following,1
28001,Scouting,21
28001,Assessing,8
28001,Recruiting,1
28001,Inactive,169
28001,Following,1
28501,Scouting,21
28501,Assessing,8
28501,Recruiting,1
28501,Inactive,169
28501,Following,1
29001,Scouting,21
29001,Assessing,8
29001,Recruiting,1
29001,Inactive,169
29001,Following,1
29501,Scouting,20
29501,Assessing,9
29501,Recruiting,1
29501,Inactive,169
29501,Following,1
30001,Scouting,20
30001,Assessing,9
30001,Recruiting,1
30001,Inactive,169
30001,Following,1
30501,Scouting,21
30501,Assessing,8
30501,Recruiting,1
30501,Inactive,169
30501,Following,1
31001,Scouting,21
31001,Assessing,8
31001,Recruiting,1
31001,Inactive,169
31001,Following,1
31501,Scouting,22
31501,Assessing,7
31501,Recruiting,1
31501,Inactive,169
31501,Following,1
32001,Scouting,22
32001,Assessing,7
32001,Recruiting,1
32001,Inactive,169
32001,Following,1
32501,Scouting,20
32501,Assessing,10
32501,Recruiting,1
32501,Inactive,169
33001,Scouting,20
33001,Assessing,10
33001,Recruiting,1
33001,Inactive,169
33501,Scouting,19
33501,Assessing,10
33501,Recruiting,2
33501,Inactive,169
34001,Scouting,19
34001,Assessing,10
34001,Recruiting,2
34001,Inactive,169
34501,Scouting,19
34501,Assessing,10
34501,Recruiting,2
34501,Inactive,168
34501,Following,1
35001,Scouting,18
35001,Assessing,11
35001,Recruiting,2
35001,Inactive,168
35001,Following,1
35501,Scouting,17
35501,Assessing,11
35501,Following,2
35501,Recruiting,2
35501,Inactive,168
36001,Scouting,16
36001,Assessing,12
36001,Following,2
36001,Recruiting,2
36001,Inactive,168
36501,Scouting,16
36501,Assessing,12
36501,Following,2
36501,Recruiting,2
36501,Inactive,168
37001,Scouting,16
37001,Assessing,12
37001,Following,2
37001,Recruiting,2
37001,Inactive,168
37501,Scouting,16
37501,Assessing,11
37501,Following,2
37501,Recruiting,3
37501,Inactive,168
38001,Scouting,16
38001,Assessing,11
38001,Following,2
38001,Recruiting,3
38001,Inactive,168
38501,Scouting,16
38501,Assessing,11
38501,Following,2
38501,Recruiting,3
38501,Inactive,168
39001,Scouting,15
39001,Assessing,12
39001,Following,2
39001,Recruiting,3
39001,Inactive,168
39501,Scouting,15
39501,Assessing,14
39501,Recruiting,3
39501,Inactive,167
39501,Following,1
40001,Scouting,15
40001,Assessing,14
40001,Recruiting,3
40001,Inactive,167
40001,Following,1
40501,Scouting,15
40501,Assessing,14
40501,Recruiting,3
40501,Inactive,167
40501,Following,1
41001,Scouting,15
41001,Assessing,14
41001,Recruiting,3
41001,Inactive,167
41001,Following,1
41501,Scouting,15
41501,Assessing,12
41501,Recruiting,4
41501,Following,3
41501,Inactive,166
42001,Scouting,15
42001,Assessing,12
42001,Recruiting,4
42001,Following,2
42001,Inactive,167
42501,Scouting,16
42501,Assessing,11
42501,Recruiting,4
42501,Following,2
42501,Inactive,167
43001,Scouting,16
43001,Assessing,11
43001,Recruiting,4
43001,Following,2
43001,Inactive,167
43501,Scouting,16
43501,Assessing,10
43501,Following,3
43501,Recruiting,4
43501,Inactive,167
44001,Scouting,17
44001,Assessing,10
44001,Following,2
44001,Recruiting,4
44001,Inactive,167
44501,Scouting,17
44501,Assessing,10
44501,Following,2
44501,Recruiting,4
44501,Inactive,167
45001,Scouting,16
45001,Assessing,11
