Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Scouting,16
1501,Inactive,184
2001,Scouting,34
2001,Inactive,166
2501,Scouting,49
2501,Inactive,151
3001,Scouting,49
3001,Inactive,151
3501,Scouting,49
3501,Inactive,151
4001,Scouting,49
4001,Inactive,151
4501,Scouting,49
4501,Inactive,151
5001,Scouting,48
5001,Inactive,151
5001,Assessing,1
5501,Scouting,48
5501,Inactive,151
5501,Assessing,1
6001,Scouting,48
6001,Inactive,151
6001,Assessing,1
6501,Scouting,46
6501,Assessing,3
6501,Inactive,151
7001,Scouting,46
7001,Assessing,3
7001,Inactive,151
7501,Scouting,46
7501,Assessing,3
7501,Inactive,151
8001,Scouting,46
8001,Assessing,3
8001,Inactive,151
8501,Scouting,46
8501,Assessing,3
8501,Inactive,151
9001,Scouting,45
9001,Assessing,4
9001,Inactive,151
9501,Scouting,45
9501,Assessing,4
9501,Inactive,151
10001,Scouting,45
10001,Assessing,4
10001,Inactive,151
10501,Scouting,45
10501,Assessing,4
10501,Inactive,151
11001,Scouting,45
11001,Assessing,4
11001,Inactive,151
11501,Scouting,44
11501,Assessing,5
11501,Inactive,151
12001,Scouting,43
12001,Assessing,6
12001,Inactive,151
12501,Scouting,41
12501,Assessing,8
12501,Inactive,151
13001,Scouting,41
13001,Assessing,8
13001,Inactive,151
13501,Scouting,41
13501,Assessing,8
13501,Inactive,151
14001,Scouting,40
14001,Assessing,9
14001,Inactive,151
14501,Scouting,39
14501,Assessing,10
14501,Inactive,151
15001,Scouting,38
15001,Assessing,11
15001,Inactive,151
15501,Scouting,38
15501,Assessing,11
15501,Inactive,151
16001,Scouting,38
16001,Assessing,11
16001,Inactive,151
16501,Scouting,38
16501,Assessing,11
16501,Inactive,151
17001,Scouting,38
17001,Assessing,11
17001,Inactive,151
17501,Scouting,38
17501,Assessing,11
17501,Inactive,151
18001,Scouting,38
18001,Assessing,11
18001,Inactive,151
18501,Scouting,38
18501,Assessing,11
18501,Inactive,151
19001,Scouting,38
19001,Assessing,11
19001,Inactive,151
19501,Scouting,38
19501,Assessing,11
19501,Inactive,151
20001,Scouting,38
20001,Assessing,11
20001,Inactive,151
20501,Scouting,37
20501,Assessing,12
20501,Inactive,151
21001,Scouting,37
21001,Assessing,12
21001,Inactive,151
21501,Scouting,37
21501,Assessing,12
21501,Inactive,151
22001,Scouting,37
22001,Recruiting,2
22001,Assessing,10
22001,Inactive,151
22501,Scouting,37
22501,Recruiting,2
22501,Assessing,10
22501,Inactive,151
23001,Scouting,37
23001,Recruiting,3
23001,Assessing,9
23001,Inactive,151
23501,Scouting,36
23501,Reversing,1
23501,Assessing,9
23501,Inactive,152
23501,Recruiting,2
24001,Scouting,35
24001,Recruiting,3
24001,Assessing,9
24001,Inactive,153
24501,Scouting,35
24501,Recruiting,3
24501,Assessing,9
24501,Inactive,153
25001,Scouting,35
25001,Recruiting,3
25001,Assessing,9
25001,Inactive,153
25501,Scouting,35
25501,Recruiting,3
25501,Assessing,9
25501,Inactive,153
26001,Scouting,35
26001,Recruiting,4
26001,Assessing,8
26001,Inactive,153
26501,Scouting,36
26501,Recruiting,5
26501,Assessing,6
26501,Inactive,153
27001,Scouting,36
27001,Recruiting,5
27001,Assessing,6
27001,Inactive,153
27501,Scouting,36
27501,Recruiting,4
27501,Assessing,6
27501,Inactive,153
27501,Reversing,1
28001,Assessing,7
28001,Scouting,35
28001,Recruiting,5
28001,Inactive,153
28501,Assessing,6
28501,Scouting,34
28501,Recruiting,6
28501,Inactive,154
29001,Assessing,6
29001,Scouting,32
29001,Recruiting,7
29001,Inactive,155
29501,Assessing,6
29501,Scouting,31
29501,Reversing,2
29501,Recruiting,5
29501,Inactive,155
29501,Following,1
30001,Assessing,5
30001,Scouting,32
30001,Recruiting,6
30001,Inactive,155
30001,Reversing,1
30001,Following,1
30501,Assessing,6
30501,Scouting,32
30501,Recruiting,6
30501,Inactive,154
30501,Reversing,1
30501,Following,1
31001,Assessing,6
31001,Inactive,154
31001,Scouting,31
31001,Recruiting,5
31001,Following,2
31001,Reversing,2
31501,Assessing,6
31501,Inactive,154
31501,Scouting,31
31501,Recruiting,5
31501,Following,2
31501,Reversing,2
32001,Assessing,6
32001,Inactive,154
32001,Scouting,30
32001,Recruiting,4
32001,Following,3
32001,Reversing,3
32501,Assessing,6
32501,Inactive,153
32501,Scouting,31
32501,Recruiting,4
32501,Following,3
32501,Reversing,3
33001,Assessing,5
33001,Inactive,152
33001,Scouting,32
33001,Recruiting,5
33001,Following,3
33001,Reversing,3
33501,Assessing,5
33501,Inactive,152
33501,Scouting,32
33501,Recruiting,7
33501,Following,2
33501,Reversing,2
34001,Assessing,5
34001,Inactive,152
34001,Scouting,32
34001,Recruiting,6
34001,Reversing,3
34001,Following,2
34501,Assessing,5
34501,Inactive,152
34501,Scouting,32
34501,Recruiting,6
34501,Following,2
34501,Reversing,3
35001,Assessing,5
35001,Following,3
35001,Scouting,32
35001,Recruiting,6
35001,Inactive,151
35001,Reversing,3
35501,Assessing,5
35501,Following,2
35501,Scouting,32
35501,Reversing,3
35501,Recruiting,7
35501,Inactive,151
36001,Assessing,4
36001,Following,2
36001,Scouting,32
36001,Recruiting,7
36001,Inactive,152
36001,Reversing,3
36501,Assessing,5
36501,Following,2
36501,Scouting,31
36501,Recruiting,8
36501,Inactive,152
36501,Reversing,2
37001,Assessing,5
37001,Following,1
37001,Scouting,30
37001,Recruiting,7
37001,Inactive,153
37001,Reversing,4
37501,Assessing,5
37501,Following,1
37501,Scouting,30
37501,Recruiting,10
37501,Inactive,153
37501,Reversing,1
38001,Assessing,6
38001,Following,1
38001,Scouting,30
38001,Recruiting,10
38001,Inactive,152
38001,Reversing,1
38501,Assessing,6
38501,Following,1
38501,Scouting,30
38501,Recruiting,9
38501,Inactive,152
38501,Reversing,2
39001,Assessing,6
39001,Following,1
39001,Scouting,30
39001,Recruiting,9
39001,Inactive,152
39001,Reversing,2
39501,Assessing,6
39501,Recruiting,11
39501,Scouting,29
39501,Reversing,1
39501,Inactive,153
40001,Assessing,6
40001,Recruiting,12
40001,Scouting,29
40001,Inactive,153
40501,Assessing,6
40501,Recruiting,11
40501,Scouting,29
40501,Following,1
40501,Reversing,1
40501,Inactive,152
41001,Assessing,7
41001,Recruiting,10
41001,Scouting,26
41001,Reversing,2
41001,Inactive,154
41001,Following,1
41501,Assessing,7
41501,Recruiting,10
41501,Scouting,25
41501,Reversing,2
41501,Inactive,155
41501,Following,1
42001,Assessing,8
42001,Recruiting,10
42001,Scouting,25
42001,Inactive,155
42001,Following,1
42001,Reversing,1
42501,Assessing,8
42501,Recruiting,10
42501,Scouting,25
42501,Inactive,155
42501,Following,1
42501,Reversing,1
43001,Assessing,8
43001,Reversing,3
43001,Scouting,26
43001,Recruiting,8
43001,Inactive,154
43001,Following,1
43501,Recruiting,11
