Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Inactive,190
1501,Scouting,10
2001,Scouting,29
2001,Inactive,171
2501,Scouting,40
2501,Inactive,160
3001,Scouting,40
3001,Inactive,160
3501,Scouting,41
3501,Inactive,159
4001,Scouting,41
4001,Inactive,159
4501,Scouting,41
4501,Inactive,159
5001,Scouting,41
5001,Inactive,159
5501,Scouting,41
5501,Inactive,159
6001,Scouting,41
6001,Inactive,159
6501,Scouting,41
6501,Inactive,159
7001,Scouting,41
7001,Inactive,159
7501,Scouting,41
7501,Inactive,159
8001,Scouting,41
8001,Inactive,159
8501,Scouting,41
8501,Inactive,159
9001,Scouting,41
9001,Inactive,159
9501,Scouting,41
9501,Inactive,159
10001,Scouting,41
10001,Inactive,159
10501,Scouting,41
10501,Inactive,159
11001,Scouting,41
11001,Inactive,159
11501,Scouting,41
11501,Inactive,159
12001,Scouting,41
12001,Inactive,159
12501,Scouting,41
12501,Inactive,159
13001,Scouting,41
13001,Inactive,159
13501,Scouting,41
13501,Inactive,159
14001,Scouting,41
14001,Inactive,159
14501,Scouting,41
14501,Inactive,159
15001,Scouting,41
15001,Inactive,159
15501,Scouting,41
15501,Inactive,159
16001,Scouting,41
16001,Inactive,159
16501,Scouting,41
16501,Inactive,159
17001,Scouting,41
17001,Inactive,159
17501,Scouting,41
17501,Inactive,159
18001,Scouting,41
18001,Inactive,159
18501,Scouting,41
18501,Inactive,159
19001,Scouting,40
19001,Assessing,1
19001,Inactive,159
19501,Scouting,40
19501,Assessing,1
19501,Inactive,159
20001,Scouting,40
20001,Assessing,1
20001,Inactive,159
20501,Scouting,40
20501,Assessing,1
20501,Inactive,159
21001,Scouting,40
21001,Assessing,1
21001,Inactive,159
21501,Scouting,40
21501,Assessing,1
21501,Inactive,159
22001,Scouting,40
22001,Assessing,1
22001,Inactive,159
22501,Scouting,40
22501,Assessing,1
22501,Inactive,159
23001,Scouting,40
23001,Assessing,1
23001,Inactive,159
23501,Scouting,40
23501,Assessing,1
23501,Inactive,159
24001,Scouting,40
24001,Assessing,1
24001,Inactive,159
24501,Scouting,40
24501,Assessing,1
24501,Inactive,159
25001,Scouting,40
25001,Assessing,1
25001,Inactive,159
25501,Scouting,40
25501,Assessing,1
25501,Inactive,159
26001,Scouting,40
26001,Assessing,1
26001,Inactive,159
26501,Scouting,40
26501,Assessing,1
26501,Inactive,159
27001,Scouting,40
27001,Assessing,1
27001,Inactive,159
27501,Scouting,40
27501,Assessing,1
27501,Inactive,159
28001,Scouting,40
28001,Assessing,1
28001,Inactive,159
28501,Scouting,40
28501,Assessing,1
28501,Inactive,159
29001,Scouting,40
29001,Assessing,1
29001,Inactive,159
29501,Scouting,40
29501,Assessing,1
29501,Inactive,159
30001,Scouting,40
30001,Assessing,1
30001,Inactive,159
30501,Scouting,40
30501,Assessing,1
30501,Inactive,159
31001,Scouting,40
31001,Assessing,1
31001,Inactive,159
31501,Scouting,40
31501,Assessing,1
31501,Inactive,159
32001,Scouting,40
32001,Assessing,1
32001,Inactive,159
32501,Scouting,40
32501,Assessing,1
32501,Inactive,159
33001,Scouting,40
33001,Assessing,1
33001,Inactive,159
33501,Scouting,40
33501,Assessing,1
33501,Inactive,159
34001,Scouting,40
34001,Assessing,1
34001,Inactive,159
34501,Scouting,40
34501,Assessing,1
34501,Inactive,159
35001,Scouting,40
35001,Assessing,1
35001,Inactive,159
35501,Scouting,39
35501,Assessing,2
35501,Inactive,159
36001,Scouting,39
36001,Assessing,2
36001,Inactive,159
36501,Scouting,39
36501,Assessing,2
36501,Inactive,159
37001,Scouting,39
37001,Assessing,2
37001,Inactive,159
37501,Scouting,39
37501,Assessing,2
37501,Inactive,159
38001,Scouting,39
38001,Assessing,2
38001,Inactive,159
38501,Scouting,39
38501,Assessing,2
38501,Inactive,159
39001,Scouting,39
39001,Assessing,2
39001,Inactive,159
39501,Scouting,39
39501,Assessing,2
39501,Inactive,159
40001,Scouting,39
40001,Assessing,2
40001,Inactive,159
40501,Scouting,40
40501,Assessing,1
40501,Inactive,159
41001,Scouting,40
41001,Assessing,1
41001,Inactive,159
41501,Scouting,40
41501,Assessing,1
41501,Inactive,159
42001,Scouting,40
42001,Assessing,1
42001,Inactive,159
42501,Scouting,40
42501,Assessing,1
42501,Inactive,159
43001,Scouting,40
43001,Assessing,1
43001,Inactive,159
43501,Scouting,39
43501,Assessing,2
43501,Inactive,159
44001,Scouting,38
44001,Assessing,3
44001,Inactive,159
44501,Scouting,38
44501,Assessing,3
44501,Inactive,159
45001,Scouting,38
45001,Assessing,3
45001,Inactive,159
45501,Scouting,38
45501,Assessing,3
45501,Inactive,159
46001,Scouting,38
46001,Assessing,3
46001,Inactive,159
46501,Scouting,38
46501,Assessing,3
46501,Inactive,159
47001,Scouting,38
47001,Assessing,3
47001,Inactive,159
47501,Scouting,38
47501,Assessing,3
47501,Inactive,159
48001,Scouting,38
48001,Assessing,3
48001,Inactive,159
48501,Scouting,38
48501,Assessing,3
48501,Inactive,159
49001,Scouting,38
49001,Assessing,3
49001,Inactive,159
49501,Scouting,38
49501,Assessing,3
49501,Inactive,159
50001,Scouting,38
50001,Assessing,3
50001,Inactive,159
50501,Scouting,38
50501,Assessing,3
50501,Inactive,159
51001,Scouting,38
51001,Assessing,3
51001,Inactive,159
51501,Scouting,38
51501,Assessing,3
51501,Inactive,159
52001,Scouting,38
52001,Assessing,3
52001,Inactive,159
52501,Scouting,38
52501,Assessing,3
52501,Inactive,159
53001,Scouting,38
53001,Assessing,3
53001,Inactive,159
53501,Scouting,38
53501,Assessing,3
53501,Inactive,159
54001,Scouting,37
54001,Assessing,4
54001,Inactive,159
54501,Scouting,37
54501,Assessing,4
54501,Inactive,159
55001,Scouting,37
55001,Assessing,4
55001,Inactive,159
55501,Scouting,37
55501,Assessing,4
55501,Inactive,159
56001,Scouting,38
56001,Assessing,3
56001,Inactive,159
56501,Scouting,38
56501,Assessing,3
56501,Inactive,159
57001,Scouting,38
57001,Assessing,3
57001,Inactive,159
57501,Scouting,38
57501,Assessing,3
57501,Inactive,159
58001,Scouting,38
58001,Assessing,3
58001,Inactive,159
58501,Scouting,38
58501,Assessing,3
58501,Inactive,159
59001,Scouting,38
59001,Assessing,3
59001,Inactive,159
59501,Scouting,38
59501,Assessing,3
59501,Inactive,159
60001,Scouting,38
60001,Assessing,3
60001,Inactive,159
60501,Scouting,38
60501,Assessing,3
60501,Inactive,159
61001,Scouting,38
61001,Assessing,3
61001,Inactive,159
61501,Scouting,38
61501,Assessing,3
61501,Inactive,159
62001,Scouting,38
62001,Assessing,3
62001,Inactive,159
62501,Scouting,38
62501,Assessing,3
62501,Inactive,159
63001,Scouting,38
63001,Assessing,3
63001,Inactive,159
63501,Scouting,38
63501,Assessing,3
63501,Inactive,159
64001,Scouting,38
64001,Assessing,3
64001,Inactive,159
