Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Inactive,188
1501,Scouting,12
2001,Inactive,174
2001,Scouting,26
2501,Scouting,34
2501,Inactive,166
3001,Scouting,34
3001,Inactive,166
3501,Scouting,34
3501,Inactive,166
4001,Scouting,33
4001,Assessing,1
4001,Inactive,166
4501,Scouting,33
4501,Assessing,1
4501,Inactive,166
5001,Scouting,33
5001,Assessing,1
5001,Inactive,166
5501,Scouting,33
5501,Assessing,1
5501,Inactive,166
6001,Scouting,33
6001,Assessing,1
6001,Inactive,166
6501,Scouting,33
6501,Assessing,1
6501,Inactive,166
7001,Scouting,33
7001,Assessing,1
7001,Inactive,166
7501,Scouting,33
7501,Assessing,1
7501,Inactive,166
8001,Scouting,33
8001,Assessing,1
8001,Inactive,166
8501,Scouting,33
8501,Assessing,1
8501,Inactive,166
9001,Scouting,33
9001,Assessing,1
9001,Inactive,166
9501,Scouting,33
9501,Assessing,1
9501,Inactive,166
10001,Scouting,33
10001,Assessing,1
10001,Inactive,166
10501,Scouting,33
10501,Assessing,1
10501,Inactive,166
11001,Scouting,33
11001,Assessing,1
11001,Inactive,166
11501,Scouting,33
11501,Assessing,1
11501,Inactive,166
12001,Scouting,32
12001,Assessing,2
12001,Inactive,166
12501,Scouting,32
12501,Assessing,2
12501,Inactive,166
13001,Scouting,32
13001,Assessing,2
13001,Inactive,166
13501,Scouting,32
13501,Assessing,2
13501,Inactive,166
14001,Scouting,32
14001,Assessing,2
14001,Inactive,166
14501,Scouting,32
14501,Assessing,2
14501,Inactive,166
15001,Scouting,32
15001,Assessing,2
15001,Inactive,166
15501,Scouting,32
15501,Assessing,2
15501,Inactive,166
16001,Scouting,32
16001,Assessing,2
16001,Inactive,166
16501,Scouting,32
16501,Assessing,2
16501,Inactive,166
17001,Scouting,32
17001,Assessing,2
17001,Inactive,166
17501,Scouting,32
17501,Assessing,2
17501,Inactive,166
18001,Scouting,31
18001,Assessing,3
18001,Inactive,166
18501,Scouting,31
18501,Assessing,3
18501,Inactive,166
19001,Scouting,31
19001,Assessing,3
19001,Inactive,166
19501,Scouting,31
19501,Assessing,3
19501,Inactive,166
20001,Scouting,31
20001,Assessing,3
20001,Inactive,166
20501,Scouting,31
20501,Assessing,3
20501,Inactive,166
21001,Scouting,31
21001,Assessing,3
21001,Inactive,166
21501,Scouting,30
21501,Assessing,4
21501,Inactive,166
22001,Scouting,30
22001,Assessing,4
22001,Inactive,166
22501,Scouting,30
22501,Assessing,4
22501,Inactive,166
23001,Scouting,31
23001,Assessing,3
23001,Inactive,166
23501,Scouting,31
23501,Assessing,3
23501,Inactive,166
24001,Scouting,31
24001,Assessing,3
24001,Inactive,166
24501,Scouting,31
24501,Assessing,3
24501,Inactive,166
25001,Scouting,31
25001,Assessing,3
25001,Inactive,166
25501,Scouting,31
25501,Assessing,3
25501,Inactive,166
26001,Scouting,30
26001,Assessing,4
26001,Inactive,166
26501,Scouting,30
26501,Assessing,4
26501,Inactive,166
27001,Scouting,30
27001,Assessing,3
27001,Recruiting,1
27001,Inactive,166
27501,Scouting,30
27501,Assessing,3
27501,Recruiting,1
27501,Inactive,166
28001,Scouting,30
28001,Assessing,3
28001,Recruiting,1
28001,Inactive,166
28501,Scouting,30
28501,Assessing,3
28501,Recruiting,1
28501,Inactive,166
29001,Scouting,29
29001,Assessing,4
29001,Recruiting,1
29001,Inactive,165
29001,Following,1
29501,Scouting,29
29501,Assessing,4
29501,Recruiting,1
29501,Inactive,165
29501,Following,1
30001,Scouting,29
30001,Assessing,4
30001,Recruiting,1
30001,Inactive,165
30001,Following,1
30501,Scouting,29
30501,Assessing,4
30501,Recruiting,1
30501,Inactive,165
30501,Following,1
31001,Scouting,29
31001,Assessing,3
31001,Recruiting,2
31001,Inactive,165
31001,Following,1
31501,Scouting,29
31501,Assessing,3
31501,Recruiting,2
31501,Inactive,165
31501,Following,1
32001,Scouting,29
32001,Assessing,3
32001,Recruiting,2
32001,Inactive,165
32001,Following,1
32501,Scouting,29
32501,Assessing,3
32501,Recruiting,2
32501,Inactive,165
32501,Following,1
33001,Scouting,29
33001,Assessing,3
33001,Recruiting,2
33001,Inactive,165
33001,Following,1
33501,Scouting,29
33501,Assessing,4
33501,Recruiting,2
33501,Inactive,164
33501,Following,1
34001,Scouting,29
34001,Assessing,4
34001,Recruiting,2
34001,Inactive,164
34001,Following,1
34501,Scouting,29
34501,Assessing,4
34501,Recruiting,2
34501,Inactive,164
34501,Following,1
35001,Scouting,29
35001,Assessing,4
35001,Recruiting,2
35001,Inactive,164
35001,Following,1
35501,Scouting,29
35501,Assessing,4
35501,Recruiting,2
35501,Inactive,164
35501,Following,1
36001,Scouting,29
36001,Assessing,4
36001,Recruiting,2
36001,Inactive,164
36001,Following,1
36501,Scouting,29
36501,Assessing,4
36501,Recruiting,2
36501,Following,2
36501,Inactive,163
37001,Scouting,29
37001,Assessing,4
37001,Recruiting,2
37001,Following,2
37001,Inactive,163
37501,Scouting,29
37501,Assessing,4
37501,Recruiting,2
37501,Following,2
37501,Inactive,163
38001,Scouting,29
38001,Assessing,5
38001,Recruiting,2
38001,Following,1
38001,Inactive,163
38501,Scouting,29
38501,Assessing,5
38501,Recruiting,2
38501,Following,1
38501,Inactive,163
39001,Scouting,29
39001,Assessing,5
39001,Recruiting,2
39001,Following,1
39001,Inactive,163
39501,Scouting,29
39501,Assessing,4
39501,Recruiting,3
39501,Following,1
39501,Inactive,163
40001,Scouting,28
40001,Assessing,4
40001,Following,2
40001,Recruiting,3
40001,Inactive,163
40501,Scouting,28
40501,Assessing,4
40501,Following,2
40501,Recruiting,3
40501,Inactive,163
41001,Scouting,28
41001,Assessing,5
41001,Following,1
41001,Recruiting,3
41001,Inactive,163
41501,Scouting,28
41501,Assessing,6
41501,Recruiting,3
41501,Inactive,163
42001,Scouting,28
42001,Recruiting,4
42001,Assessing,5
42001,Following,1
42001,Inactive,162
42501,Scouting,28
42501,Recruiting,4
42501,Assessing,5
42501,Following,1
42501,Inactive,162
43001,Scouting,27
43001,Recruiting,4
43001,Assessing,5
43001,Following,2
43001,Inactive,162
43501,Scouting,27
43501,Assessing,7
43501,Recruiting,3
43501,Following,1
43501,Inactive,162
44001,Scouting,27
44001,Assessing,7
44001,Recruiting,3
44001,Following,2
44001,Inactive,161
44501,Scouting,27
44501,Assessing,7
44501,Recruiting,3
44501,Following,3
44501,Inactive,160
45001,Scouting,26
45001,Assessing,8
45001,Recruiting,3
45001,Following,3
45001,Inactive,160
45501,Scouting,25
45501,Assessing,9
45501,Recruiting,3
45501,Following,3
45501,Inactive,160
46001,Scouting,25
46001,Assessing,10
46001,Recruiting,3
46001,Inactive,160
46001,Following,2
46501,Scouting,25
46501,Assessing,10
46501,Recruiting,3
46501,Inactive,160
46501,Following,2
47001,Scouting,25
47001,Assessing,9
47001,Recruiting,4
