Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Inactive,189
1501,Scouting,11
2001,Inactive,176
2001,Scouting,24
2501,Scouting,34
2501,Inactive,166
3001,Scouting,34
3001,Inactive,166
3501,Scouting,34
3501,Inactive,166
4001,Scouting,34
4001,Inactive,166
4501,Scouting,34
4501,Inactive,166
5001,Scouting,34
5001,Inactive,166
5501,Scouting,33
5501,Assessing,1
5501,Inactive,166
6001,Scouting,32
6001,Assessing,2
6001,Inactive,166
6501,Scouting,32
6501,Assessing,2
6501,Inactive,166
7001,Scouting,31
7001,Assessing,3
7001,Inactive,166
7501,Scouting,31
7501,Assessing,3
7501,Inactive,166
8001,Scouting,31
8001,Assessing,3
8001,Inactive,166
8501,Scouting,31
8501,Assessing,3
8501,Inactive,166
9001,Scouting,30
9001,Assessing,4
9001,Inactive,166
9501,Scouting,29
9501,Assessing,5
9501,Inactive,166
10001,Scouting,27
10001,Assessing,7
10001,Inactive,166
10501,Scouting,27
10501,Assessing,7
10501,Inactive,166
11001,Scouting,27
11001,Assessing,7
11001,Inactive,166
11501,Scouting,26
11501,Assessing,8
11501,Inactive,166
12001,Scouting,26
12001,Assessing,8
12001,Inactive,166
12501,Scouting,26
12501,Assessing,8
12501,Inactive,166
13001,Scouting,25
13001,Assessing,9
13001,Inactive,166
13501,Scouting,24
13501,Assessing,10
13501,Inactive,166
14001,Scouting,22
14001,Assessing,12
14001,Inactive,166
14501,Scouting,22
14501,Assessing,12
14501,Inactive,166
15001,Scouting,22
15001,Assessing,12
15001,Inactive,166
15501,Scouting,22
15501,Assessing,12
15501,Inactive,166
16001,Scouting,22
16001,Assessing,12
16001,Inactive,166
16501,Scouting,21
16501,Assessing,13
16501,Inactive,166
17001,Scouting,21
17001,Assessing,13
17001,Inactive,166
17501,Scouting,21
17501,Assessing,13
17501,Inactive,166
18001,Scouting,21
18001,Assessing,13
18001,Inactive,166
18501,Scouting,21
18501,Assessing,13
18501,Inactive,166
19001,Scouting,21
19001,Assessing,13
19001,Inactive,166
19501,Scouting,21
19501,Assessing,13
19501,Inactive,166
20001,Scouting,21
20001,Assessing,13
20001,Inactive,166
20501,Scouting,21
20501,Assessing,13
20501,Inactive,166
21001,Scouting,21
21001,Assessing,13
21001,Inactive,166
21501,Scouting,21
21501,Assessing,13
21501,Inactive,166
22001,Scouting,21
22001,Assessing,12
22001,Recruiting,1
22001,Inactive,166
22501,Scouting,22
22501,Assessing,11
22501,Recruiting,1
22501,Inactive,166
23001,Scouting,22
23001,Assessing,11
23001,Recruiting,1
23001,Inactive,166
23501,Scouting,21
23501,Assessing,12
23501,Recruiting,1
23501,Inactive,166
24001,Scouting,21
24001,Assessing,11
24001,Recruiting,2
24001,Inactive,165
24001,Following,1
24501,Scouting,21
24501,Assessing,11
24501,Recruiting,2
24501,Inactive,165
24501,Following,1
25001,Scouting,20
25001,Assessing,11
25001,Recruiting,2
25001,Following,2
25001,Inactive,165
25501,Scouting,20
25501,Assessing,11
25501,Recruiting,2
25501,Following,2
25501,Inactive,165
26001,Scouting,20
26001,Assessing,11
26001,Recruiting,3
26001,Inactive,165
26001,Following,1
26501,Scouting,21
26501,Assessing,10
26501,Recruiting,3
26501,Inactive,165
26501,Following,1
27001,Scouting,21
27001,Assessing,9
27001,Recruiting,4
27001,Inactive,165
27001,Following,1
27501,Scouting,21
27501,Assessing,9
27501,Recruiting,4
27501,Inactive,165
27501,Following,1
28001,Scouting,21
28001,Assessing,10
28001,Recruiting,4
28001,Inactive,165
28501,Scouting,22
28501,Assessing,9
28501,Recruiting,4
28501,Inactive,163
28501,Following,2
29001,Scouting,20
29001,Recruiting,5
29001,Assessing,10
29001,Inactive,163
29001,Following,2
29501,Scouting,19
29501,Recruiting,5
29501,Assessing,11
29501,Inactive,162
29501,Following,3
30001,Scouting,19
30001,Recruiting,5
30001,Assessing,11
30001,Inactive,161
30001,Following,4
30501,Scouting,20
30501,Recruiting,5
30501,Assessing,10
30501,Inactive,161
30501,Following,4
31001,Scouting,20
31001,Recruiting,6
31001,Assessing,9
31001,Inactive,161
31001,Following,4
31501,Scouting,19
31501,Recruiting,6
31501,Assessing,10
31501,Inactive,161
31501,Following,4
32001,Scouting,17
32001,Recruiting,6
32001,Assessing,11
32001,Following,5
32001,Inactive,161
32501,Scouting,17
32501,Recruiting,6
32501,Assessing,11
32501,Following,5
32501,Inactive,161
33001,Scouting,18
33001,Recruiting,6
33001,Assessing,11
33001,Following,5
33001,Inactive,160
33501,Scouting,18
33501,Recruiting,6
33501,Assessing,11
33501,Following,5
33501,Inactive,160
34001,Scouting,17
34001,Recruiting,6
34001,Assessing,12
34001,Following,5
34001,Inactive,160
34501,Scouting,16
34501,Recruiting,6
34501,Assessing,14
34501,Following,4
34501,Inactive,160
35001,Scouting,15
35001,Recruiting,6
35001,Assessing,15
35001,Following,4
35001,Inactive,160
35501,Scouting,15
35501,Recruiting,6
35501,Assessing,15
35501,Following,4
35501,Inactive,160
36001,Scouting,15
36001,Recruiting,6
36001,Assessing,16
36001,Following,4
36001,Inactive,159
36501,Scouting,15
36501,Recruiting,6
36501,Assessing,16
36501,Following,4
36501,Inactive,159
37001,Scouting,15
37001,Recruiting,6
37001,Assessing,18
37001,Following,3
37001,Inactive,158
37501,Scouting,15
37501,Recruiting,6
37501,Assessing,18
37501,Following,3
37501,Inactive,158
38001,Scouting,14
38001,Recruiting,6
38001,Assessing,20
38001,Following,2
38001,Inactive,158
38501,Scouting,15
38501,Recruiting,6
38501,Assessing,19
38501,Following,3
38501,Inactive,157
39001,Scouting,13
39001,Assessing,20
39001,Recruiting,6
39001,Following,4
39001,Inactive,157
39501,Scouting,13
39501,Assessing,20
39501,Recruiting,6
39501,Following,4
39501,Inactive,157
40001,Scouting,13
40001,Assessing,21
40001,Recruiting,6
40001,Following,4
40001,Inactive,156
40501,Scouting,13
40501,Assessing,22
40501,Recruiting,6
40501,Following,3
40501,Inactive,156
41001,Scouting,13
41001,Assessing,22
41001,Recruiting,6
41001,Following,3
41001,Inactive,156
41501,Scouting,13
41501,Assessing,23
41501,Recruiting,6
41501,Inactive,156
41501,Following,2
42001,Scouting,13
42001,Assessing,23
42001,Recruiting,6
42001,Inactive,156
42001,Following,2
42501,Scouting,13
42501,Assessing,23
42501,Recruiting,6
42501,Inactive,155
42501,Following,3
43001,Scouting,13
43001,Assessing,23
43001,Recruiting,6
43001,Inactive,154
43001,Following,4
43501,Scouting,13
43501,Assessing,23
43501,Recruiting,7
43501,Inactive,153
43501,Following,4
44001,Following,5
44001,Assessing,21
44001,Scouting,12
44001,Recruiting,9
44001,Inactive,153
44501,Scouting,13
44501,Assessing,21
44501,Recruiting,9
44501,Following,4
44501,Inactive,153
45001,Scouting,14
45001,Assessing,20
45001,Recruiting,9
45001,Following,4
45001,Inactive,153
45501,Scouting,14
45501,Assessing,20
