Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Scouting,17
1501,Inactive,183
2001,Scouting,33
2001,Inactive,167
2501,Scouting,37
2501,Inactive,163
3001,Scouting,37
3001,Inactive,163
3501,Scouting,37
3501,Inactive,163
4001,Scouting,38
4001,Inactive,162
4501,Scouting,37
4501,Assessing,1
4501,Inactive,162
5001,Scouting,36
5001,Assessing,2
5001,Inactive,162
5501,Scouting,36
5501,Assessing,2
5501,Inactive,162
6001,Scouting,36
6001,Assessing,2
6001,Inactive,162
6501,Scouting,36
6501,Assessing,2
6501,Inactive,162
7001,Scouting,36
7001,Assessing,2
7001,Inactive,162
7501,Scouting,36
7501,Assessing,2
7501,Inactive,162
8001,Scouting,36
8001,Assessing,2
8001,Inactive,162
8501,Scouting,35
8501,Assessing,3
8501,Inactive,162
9001,Scouting,35
9001,Assessing,3
9001,Inactive,162
9501,Scouting,35
9501,Assessing,3
9501,Inactive,162
10001,Scouting,33
10001,Assessing,5
10001,Inactive,162
10501,Scouting,33
10501,Assessing,5
10501,Inactive,162
11001,Scouting,33
11001,Assessing,5
11001,Inactive,162
11501,Scouting,33
11501,Assessing,5
11501,Inactive,162
12001,Scouting,33
12001,Assessing,5
12001,Inactive,162
12501,Scouting,33
12501,Assessing,5
12501,Inactive,162
13001,Scouting,33
13001,Assessing,5
13001,Inactive,162
13501,Scouting,33
13501,Assessing,5
13501,Inactive,162
14001,Scouting,32
14001,Assessing,6
14001,Inactive,162
14501,Scouting,32
14501,Assessing,6
14501,Inactive,162
15001,Scouting,32
15001,Assessing,6
15001,Inactive,162
15501,Scouting,32
15501,Assessing,6
15501,Inactive,162
16001,Scouting,32
16001,Assessing,6
16001,Inactive,162
16501,Scouting,32
16501,Assessing,6
16501,Inactive,162
17001,Scouting,32
17001,Assessing,6
17001,Inactive,162
17501,Scouting,32
17501,Assessing,6
17501,Inactive,162
18001,Scouting,32
18001,Assessing,6
18001,Inactive,162
18501,Scouting,32
18501,Assessing,5
18501,Recruiting,1
18501,Inactive,162
19001,Scouting,32
19001,Assessing,5
19001,Recruiting,1
19001,Inactive,162
19501,Scouting,33
19501,Assessing,4
19501,Recruiting,1
19501,Inactive,162
20001,Scouting,32
20001,Assessing,5
20001,Recruiting,1
20001,Inactive,162
20501,Scouting,32
20501,Assessing,5
20501,Recruiting,1
20501,Inactive,161
20501,Following,1
21001,Scouting,32
21001,Assessing,5
21001,Recruiting,1
21001,Inactive,161
21001,Following,1
21501,Scouting,31
21501,Assessing,6
21501,Recruiting,1
21501,Inactive,161
21501,Following,1
22001,Scouting,31
22001,Assessing,6
22001,Recruiting,1
22001,Inactive,161
22001,Following,1
22501,Scouting,31
22501,Assessing,6
22501,Recruiting,1
22501,Inactive,161
22501,Following,1
23001,Scouting,32
23001,Assessing,5
23001,Recruiting,1
23001,Inactive,161
23001,Following,1
23501,Scouting,32
23501,Assessing,5
23501,Recruiting,1
23501,Inactive,161
23501,Following,1
24001,Scouting,30
24001,Assessing,7
24001,Recruiting,1
24001,Inactive,161
24001,Following,1
24501,Scouting,30
24501,Recruiting,2
24501,Assessing,5
24501,Following,2
24501,Inactive,161
25001,Scouting,30
25001,Recruiting,2
25001,Assessing,6
25001,Inactive,161
25001,Following,1
25501,Scouting,28
25501,Recruiting,2
25501,Following,1
25501,Assessing,8
25501,Inactive,161
26001,Scouting,27
26001,Recruiting,2
26001,Assessing,9
26001,Following,1
26001,Inactive,161
26501,Scouting,27
26501,Recruiting,2
26501,Assessing,9
26501,Following,1
26501,Inactive,161
27001,Scouting,25
27001,Recruiting,2
27001,Assessing,12
27001,Inactive,161
27501,Scouting,25
27501,Recruiting,2
27501,Assessing,12
27501,Inactive,161
28001,Scouting,24
28001,Recruiting,2
28001,Assessing,12
28001,Following,1
28001,Inactive,161
28501,Scouting,23
28501,Recruiting,2
28501,Assessing,12
28501,Following,2
28501,Inactive,161
29001,Scouting,23
29001,Recruiting,2
29001,Assessing,12
29001,Following,2
29001,Inactive,161
29501,Scouting,23
29501,Recruiting,2
29501,Assessing,12
29501,Following,2
29501,Inactive,161
30001,Scouting,21
30001,Recruiting,2
30001,Assessing,14
30001,Following,2
30001,Inactive,161
30501,Scouting,21
30501,Recruiting,2
30501,Assessing,14
30501,Following,2
30501,Inactive,161
31001,Scouting,20
31001,Recruiting,2
31001,Assessing,17
31001,Inactive,161
31501,Scouting,19
31501,Recruiting,2
31501,Assessing,17
31501,Following,1
31501,Inactive,161
32001,Scouting,19
32001,Recruiting,2
32001,Assessing,17
32001,Following,1
32001,Inactive,161
32501,Scouting,18
32501,Recruiting,2
32501,Assessing,19
32501,Inactive,161
33001,Scouting,18
33001,Recruiting,2
33001,Assessing,19
33001,Inactive,161
33501,Scouting,18
33501,Recruiting,2
33501,Assessing,19
33501,Inactive,161
34001,Scouting,18
34001,Recruiting,2
34001,Assessing,19
34001,Inactive,160
34001,Following,1
34501,Scouting,18
34501,Recruiting,2
34501,Assessing,19
34501,Inactive,160
34501,Following,1
35001,Scouting,17
35001,Recruiting,2
35001,Assessing,19
35001,Following,1
35001,Inactive,161
35501,Scouting,17
35501,Recruiting,2
35501,Assessing,19
35501,Following,1
35501,Inactive,161
36001,Scouting,16
36001,Recruiting,2
36001,Assessing,20
36001,Following,1
36001,Inactive,161
36501,Scouting,16
36501,Recruiting,2
36501,Assessing,20
36501,Following,1
36501,Inactive,161
37001,Scouting,17
37001,Recruiting,2
37001,Assessing,19
37001,Following,1
37001,Inactive,161
37501,Scouting,17
37501,Recruiting,3
37501,Assessing,18
37501,Following,1
37501,Inactive,161
38001,Scouting,17
38001,Recruiting,3
38001,Assessing,19
38001,Inactive,161
38501,Scouting,16
38501,Recruiting,3
38501,Assessing,20
38501,Inactive,161
39001,Scouting,15
39001,Recruiting,3
39001,Assessing,21
39001,Inactive,161
39501,Scouting,15
39501,Recruiting,3
39501,Assessing,21
39501,Inactive,160
39501,Following,1
40001,Scouting,15
40001,Recruiting,3
40001,Assessing,21
40001,Inactive,159
40001,Following,2
40501,Scouting,15
40501,Recruiting,3
40501,Assessing,21
40501,Following,3
40501,Inactive,158
41001,Scouting,15
41001,Recruiting,3
41001,Assessing,21
41001,Following,2
41001,Inactive,159
41501,Scouting,15
41501,Recruiting,5
41501,Assessing,19
41501,Following,2
41501,Inactive,159
42001,Scouting,14
42001,Recruiting,6
42001,Assessing,18
42001,Following,3
42001,Inactive,159
42501,Scouting,13
42501,Recruiting,8
42501,Assessing,17
42501,Following,3
42501,Inactive,159
43001,Scouting,12
43001,Recruiting,9
43001,Assessing,17
43001,Following,3
43001,Inactive,159
43501,Scouting,12
43501,Recruiting,9
43501,Assessing,17
43501,Following,3
43501,Inactive,159
44001,Scouting,12
44001,Recruiting,10
44001,Assessing,17
44001,Following,3
44001,Inactive,158
44501,Scouting,10
44501,Recruiting,11
44501,Assessing,16
