Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Scouting,16
1501,Inactive,184
2001,Scouting,33
2001,Inactive,167
2501,Scouting,42
2501,Inactive,158
3001,Scouting,42
3001,Inactive,158
3501,Scouting,42
3501,Inactive,158
4001,Scouting,41
4001,Assessing,1
4001,Inactive,158
4501,Scouting,41
4501,Assessing,1
4501,Inactive,158
5001,Scouting,40
5001,Assessing,2
5001,Inactive,158
5501,Scouting,40
5501,Assessing,2
5501,Inactive,158
6001,Scouting,40
6001,Assessing,2
6001,Inactive,158
6501,Scouting,40
6501,Assessing,2
6501,Inactive,158
7001,Scouting,38
7001,Assessing,4
7001,Inactive,158
7501,Scouting,38
7501,Assessing,4
7501,Inactive,158
8001,Scouting,36
8001,Assessing,6
8001,Inactive,158
8501,Scouting,36
8501,Assessing,6
8501,Inactive,158
9001,Scouting,36
9001,Assessing,6
9001,Inactive,158
9501,Scouting,36
9501,Assessing,6
9501,Inactive,158
10001,Scouting,36
10001,Assessing,6
10001,Inactive,158
10501,Scouting,35
10501,Assessing,7
10501,Inactive,158
11001,Scouting,34
11001,Assessing,8
11001,Inactive,158
11501,Scouting,34
11501,Assessing,8
11501,Inactive,158
12001,Scouting,34
12001,Assessing,8
12001,Inactive,158
12501,Scouting,34
12501,Assessing,8
12501,Inactive,158
13001,Scouting,33
13001,Assessing,9
13001,Inactive,158
13501,Scouting,33
13501,Assessing,9
13501,Inactive,158
14001,Scouting,33
14001,Assessing,9
14001,Inactive,158
14501,Scouting,33
14501,Assessing,9
14501,Inactive,158
15001,Scouting,32
15001,Assessing,10
15001,Inactive,158
15501,Scouting,32
15501,Assessing,10
15501,Inactive,158
16001,Scouting,32
16001,Assessing,10
16001,Inactive,158
16501,Scouting,32
16501,Assessing,10
16501,Inactive,158
17001,Scouting,31
17001,Assessing,11
17001,Inactive,158
17501,Scouting,31
17501,Assessing,11
17501,Inactive,158
18001,Scouting,31
18001,Assessing,11
18001,Inactive,158
18501,Scouting,30
18501,Assessing,12
18501,Inactive,158
19001,Scouting,30
19001,Assessing,12
19001,Inactive,158
19501,Scouting,30
19501,Assessing,12
19501,Inactive,158
20001,Scouting,30
20001,Assessing,11
20001,Recruiting,1
20001,Inactive,158
20501,Scouting,29
20501,Assessing,11
20501,Recruiting,2
20501,Inactive,158
21001,Scouting,31
21001,Assessing,9
21001,Recruiting,2
21001,Inactive,158
21501,Scouting,31
21501,Assessing,9
21501,Recruiting,2
21501,Inactive,158
22001,Scouting,31
22001,Assessing,9
22001,Recruiting,2
22001,Inactive,158
22501,Scouting,31
22501,Assessing,8
22501,Recruiting,3
22501,Inactive,156
22501,Following,2
23001,Scouting,31
23001,Assessing,8
23001,Recruiting,3
23001,Inactive,156
23001,Following,2
23501,Scouting,30
23501,Assessing,8
23501,Following,3
23501,Recruiting,3
23501,Inactive,156
24001,Scouting,31
24001,Assessing,7
24001,Following,3
24001,Recruiting,3
24001,Inactive,156
24501,Scouting,31
24501,Assessing,7
24501,Following,2
24501,Recruiting,3
24501,Inactive,157
25001,Scouting,31
25001,Assessing,6
25001,Following,2
25001,Recruiting,4
25001,Inactive,157
25501,Scouting,30
25501,Assessing,7
25501,Recruiting,4
25501,Following,2
25501,Inactive,157
26001,Scouting,31
26001,Assessing,7
26001,Recruiting,4
26001,Inactive,157
26001,Following,1
26501,Scouting,30
26501,Assessing,9
26501,Recruiting,4
26501,Inactive,157
27001,Scouting,29
27001,Assessing,9
27001,Recruiting,4
27001,Following,1
27001,Inactive,157
27501,Scouting,28
27501,Assessing,9
27501,Recruiting,4
27501,Following,2
27501,Inactive,157
28001,Scouting,27
28001,Assessing,10
28001,Recruiting,4
28001,Following,2
28001,Inactive,157
28501,Scouting,27
28501,Assessing,10
28501,Recruiting,4
28501,Following,2
28501,Inactive,157
29001,Scouting,27
29001,Assessing,10
29001,Recruiting,4
29001,Following,4
29001,Inactive,155
29501,Scouting,27
29501,Assessing,10
29501,Recruiting,4
29501,Following,4
29501,Inactive,155
30001,Scouting,27
30001,Assessing,10
30001,Recruiting,4
30001,Following,4
30001,Inactive,155
30501,Scouting,28
30501,Assessing,9
30501,Recruiting,4
30501,Following,4
30501,Inactive,155
31001,Scouting,26
31001,Assessing,11
31001,Recruiting,4
31001,Following,4
31001,Inactive,155
31501,Scouting,26
31501,Assessing,12
31501,Recruiting,4
31501,Following,3
31501,Inactive,155
32001,Scouting,27
32001,Assessing,12
32001,Recruiting,4
32001,Following,2
32001,Inactive,155
32501,Scouting,26
32501,Assessing,13
32501,Recruiting,4
32501,Following,2
32501,Inactive,155
33001,Scouting,27
33001,Assessing,13
33001,Recruiting,4
33001,Inactive,155
33001,Following,1
33501,Scouting,27
33501,Assessing,14
33501,Recruiting,4
33501,Inactive,155
34001,Scouting,26
34001,Following,2
34001,Assessing,14
34001,Recruiting,4
34001,Inactive,154
34501,Scouting,26
34501,Following,1
34501,Assessing,14
34501,Recruiting,4
34501,Inactive,155
35001,Scouting,25
35001,Following,2
35001,Assessing,14
35001,Recruiting,4
35001,Inactive,155
35501,Scouting,25
35501,Following,2
35501,Assessing,14
35501,Recruiting,4
35501,Inactive,155
36001,Scouting,25
36001,Following,2
36001,Assessing,14
36001,Recruiting,4
36001,Inactive,155
36501,Scouting,25
36501,Following,2
36501,Assessing,14
36501,Recruiting,4
36501,Inactive,155
37001,Scouting,24
37001,Following,2
37001,Recruiting,5
37001,Assessing,14
37001,Inactive,155
37501,Scouting,23
37501,Following,2
37501,Recruiting,5
37501,Assessing,15
37501,Inactive,155
38001,Scouting,23
38001,Following,2
38001,Recruiting,4
38001,Assessing,15
38001,Reversing,1
38001,Inactive,155
38501,Scouting,23
38501,Following,2
38501,Recruiting,5
38501,Assessing,15
38501,Inactive,155
39001,Scouting,23
39001,Assessing,16
39001,Recruiting,4
39001,Following,1
39001,Reversing,1
39001,Inactive,155
39501,Scouting,23
39501,Assessing,17
39501,Recruiting,5
39501,Inactive,154
39501,Following,1
40001,Scouting,22
40001,Assessing,17
40001,Recruiting,6
40001,Inactive,154
40001,Following,1
40501,Scouting,21
40501,Assessing,17
40501,Recruiting,6
40501,Following,2
40501,Inactive,154
41001,Scouting,22
41001,Assessing,16
41001,Recruiting,6
41001,Following,2
41001,Inactive,154
41501,Scouting,21
41501,Assessing,17
41501,Recruiting,6
41501,Following,2
41501,Inactive,154
42001,Scouting,21
42001,Assessing,17
42001,Recruiting,6
42001,Following,2
42001,Inactive,154
42501,Assessing,18
42501,Recruiting,7
42501,Scouting,19
42501,Following,3
42501,Inactive,153
43001,Assessing,18
43001,Recruiting,7
43001,Scouting,19
43001,Following,3
43001,Inactive,153
43501,Assessing,19
43501,Recruiting,7
43501,Scouting,19
43501,Inactive,154
43501,Following,1
44001,Assessing,18
44001,Recruiting,8
44001,Scouting,19
44001,Inactive,154
44001,Following,1
44501,Assessing,18
