Tick,AntId,State,PosX,PosY,PosZ
1,0,Inactive,39.002,0.1,24.0035
1,1,Inactive,38.9977,0.1,24.1967
1,2,Inactive,39,0.1,24.4
1,3,Inactive,38.9975,0.1,24.6032
1,4,Inactive,38.9961,0.1,24.7992
1,5,Inactive,38.9963,0.1,25.0016
1,6,Inactive,38.9961,0.1,25.1993
1,7,Inactive,38.9966,0.1,25.3979
1,8,Inactive,39.2,0.1,24
1,9,Inactive,39.1981,0.1,24.2035
1,10,Inactive,39.2,0.1,24.4
1,11,Inactive,39.1974,0.1,24.603
1,12,Inactive,39.2,0.1,24.8
1,13,Inactive,39.2,0.1,25
1,14,Inactive,39.2,0.1,25.2
1,15,Inactive,39.2,0.1,25.4
1,16,Inactive,39.4,0.1,24
1,17,Inactive,39.4,0.1,24.2
1,18,Inactive,39.4,0.1,24.4
1,19,Inactive,39.4,0.1,24.6
1,20,Inactive,39.4,0.1,24.8
1,21,Inactive,39.4,0.1,25
1,22,Inactive,39.4,0.1,25.2
1,23,Inactive,39.4,0.1,25.4
1,24,Inactive,39.6,0.1,24
1,25,Inactive,39.6,0.1,24.2
1,26,Inactive,39.6,0.1,24.4
1,27,Inactive,39.6,0.1,24.6
1,28,Inactive,39.6,0.1,24.8
1,29,Inactive,39.6,0.1,25
1,30,Inactive,39.6,0.1,25.2
1,31,Inactive,39.6,0.1,25.4
1,32,Inactive,39.8,0.1,24
1,33,Inactive,39.8,0.1,24.2
1,34,Inactive,39.8,0.1,24.4
1,35,Inactive,39.8,0.1,24.6
1,36,Inactive,39.8,0.1,24.8
1,37,Inactive,39.8,0.1,25
1,38,Inactive,39.8,0.1,25.2
1,39,Inactive,39.8,0.1,25.4
1,40,Inactive,40,0.1,24
1,41,Inactive,40,0.1,24.2
1,42,Inactive,40,0.1,24.4
1,43,Inactive,40,0.1,24.6
1,44,Inactive,40,0.1,24.8
1,45,Inactive,40,0.1,25
1,46,Inactive,40,0.1,25.2
1,47,Inactive,40,0.1,25.4
1,48,Inactive,40.2,0.1,24
1,49,Inactive,40.2,0.1,24.2
51,0,Scouting,38.8148,0.1,24.083
51,1,Scouting,39.0299,0.1,24.2001
51,2,Scouting,39.1644,0.1,24.4998
51,3,Scouting,38.7882,0.1,24.6034
51,4,Scouting,38.7786,0.1,24.8518
51,5,Scouting,38.8791,0.1,25.096
51,6,Scouting,38.7709,0.1,25.2079
51,7,Scouting,39.1989,0.1,25.4219
51,8,Scouting,39.2101,0.1,23.7944
51,9,Scouting,39.3297,0.1,24.0734
51,10,Scouting,39.4123,0.1,24.3413
51,11,Inactive,39.3385,0.1,24.7279
51,12,Inactive,39.0748,0.1,24.9333
51,13,Inactive,39.2,0.1,25
51,14,Inactive,39.2,0.1,25.2
51,15,Inactive,39.2,0.1,25.4
51,16,Inactive,39.4,0.1,24
51,17,Inactive,39.4,0.1,24.2
51,18,Inactive,39.4,0.1,24.4
51,19,Inactive,39.4,0.1,24.6
51,20,Inactive,39.4,0.1,24.8
51,21,Inactive,39.4,0.1,25
51,22,Inactive,39.4,0.1,25.2
51,23,Inactive,39.4,0.1,25.4
51,24,Inactive,39.6,0.1,24
51,25,Inactive,39.6,0.1,24.2
51,26,Inactive,39.6,0.1,24.4
51,27,Inactive,39.6,0.1,24.6
51,28,Inactive,39.6,0.1,24.8
51,29,Inactive,39.6,0.1,25
51,30,Inactive,39.6,0.1,25.2
51,31,Inactive,39.6,0.1,25.4
51,32,Inactive,39.8,0.1,24
51,33,Inactive,39.8,0.1,24.2
51,34,Inactive,39.8,0.1,24.4
51,35,Inactive,39.8,0.1,24.6
51,36,Inactive,39.8,0.1,24.8
51,37,Inactive,39.8,0.1,25
51,38,Inactive,39.8,0.1,25.2
51,39,Inactive,39.8,0.1,25.4
51,40,Inactive,40,0.1,24
51,41,Inactive,40,0.1,24.2
51,42,Inactive,40,0.1,24.4
51,43,Inactive,40,0.1,24.6
51,44,Inactive,40,0.1,24.8
51,45,Inactive,40,0.1,25
51,46,Inactive,40,0.1,25.2
51,47,Inactive,40,0.1,25.4
51,48,Inactive,40.2,0.1,24
51,49,Inactive,40.2,0.1,24.2
101,0,Scouting,38.1118,0.1,24.533
101,1,Scouting,39.8469,0.1,24.2289
101,2,Scouting,39.316,0.1,24.1992
101,3,Scouting,38.0192,0.1,24.739
101,4,Scouting,37.9506,0.1,24.9788
101,5,Scouting,38.9535,0.1,25.9303
101,6,Scouting,37.9422,0.1,25.0939
101,7,Scouting,40.0225,0.1,25.5844
101,8,Scouting,38.6033,0.1,23.2376
101,9,Scouting,40.0814,0.1,23.7581
101,10,Scouting,40.069,0.1,23.902
101,11,Inactive,39.527,0.1,24.7409
101,12,Inactive,39.1668,0.1,25.0973
101,13,Inactive,39.2,0.1,25
101,14,Inactive,39.2,0.1,25.2
101,15,Inactive,39.2,0.1,25.4
101,16,Inactive,39.4,0.1,24
101,17,Inactive,39.4,0.1,24.2
101,18,Inactive,39.4,0.1,24.4
101,19,Inactive,39.4,0.1,24.6
101,20,Inactive,39.4,0.1,24.8
101,21,Inactive,39.4,0.1,25
101,22,Inactive,39.4,0.1,25.2
101,23,Inactive,39.4,0.1,25.4
101,24,Inactive,39.6,0.1,24
101,25,Inactive,39.6,0.1,24.2
101,26,Inactive,39.6,0.1,24.4
101,27,Inactive,39.6,0.1,24.6
101,28,Inactive,39.6,0.1,24.8
101,29,Inactive,39.6,0.1,25
101,30,Inactive,39.6,0.1,25.2
101,31,Inactive,39.6,0.1,25.4
101,32,Inactive,39.8,0.1,24
101,33,Inactive,39.8,0.1,24.2
101,34,Inactive,39.8,0.1,24.4
101,35,Inactive,39.8,0.1,24.6
101,36,Inactive,39.8,0.1,24.8
101,37,Inactive,39.8,0.1,25
101,38,Inactive,39.8,0.1,25.2
101,39,Inactive,39.8,0.1,25.4
101,40,Inactive,40,0.1,24
101,41,Inactive,40,0.1,24.2
101,42,Inactive,40,0.1,24.4
101,43,Inactive,40,0.1,24.6
101,44,Inactive,40,0.1,24.8
101,45,Inactive,40,0.1,25
101,46,Inactive,40,0.1,25.2
101,47,Inactive,40,0.1,25.4
101,48,Inactive,40.2,0.1,24
101,49,Inactive,40.2,0.1,24.2
151,0,Scouting,38.0343,0.1,24.2437
151,1,Scouting,40.51,0.1,24.2159
151,2,Scouting,39.4625,0.1,23.3813
151,3,Scouting,37.7706,0.1,24.3557
151,4,Scouting,37.1435,0.1,25.1479
151,5,Scouting,39.3291,0.1,26.6657
151,6,Scouting,37.6837,0.1,25.6877
151,7,Scouting,40.6856,0.1,26.0926
151,8,Scouting,38.2859,0.1,22.4946
151,9,Scouting,40.8265,0.1,23.384
151,10,Scouting,40.8234,0.1,24.197
151,11,Inactive,39.6814,0.1,24.6222
151,12,Inactive,39.2959,0.1,25.2484
151,13,Inactive,39.2,0.1,25
151,14,Inactive,39.2,0.1,25.2
151,15,Inactive,39.2,0.1,25.4
151,16,Inactive,39.4,0.1,24
151,17,Inactive,39.4,0.1,24.2
151,18,Inactive,39.4,0.1,24.4
151,19,Inactive,39.4,0.1,24.6
151,20,Inactive,39.4,0.1,24.8
151,21,Inactive,39.4,0.1,25
151,22,Inactive,39.4,0.1,25.2
151,23,Inactive,39.4,0.1,25.4
151,24,Inactive,39.6,0.1,24
151,25,Inactive,39.6,0.1,24.2
151,26,Inactive,39.6,0.1,24.4
151,27,Inactive,39.6,0.1,24.6
151,28,Inactive,39.6,0.1,24.8
151,29,Inactive,39.6,0.1,25
151,30,Inactive,39.6,0.1,25.2
151,31,Inactive,39.6,0.1,25.4
151,32,Inactive,39.8,0.1,24
151,33,Inactive,39.8,0.1,24.2
151,34,Inactive,39.8,0.1,24.4
151,35,Inactive,39.8,0.1,24.6
151,36,Inactive,39.8,0.1,24.8
151,37,Inactive,39.8,0.1,25
151,38,Inactive,39.8,0.1,25.2
151,39,Inactive,39.8,0.1,25.4
151,40,Inactive,40,0.1,24
151,41,Inactive,40,0.1,24.2
151,42,Inactive,40,0.1,24.4
151,43,Inactive,40,0.1,24.6
151,44,Inactive,40,0.1,24.8
151,45,Inactive,40,0.1,25
151,46,Inactive,40,0.1,25.2
151,47,Inactive,40,0.1,25.4
151,48,Inactive,40.2,0.1,24
151,49,Inactive,40.2,0.1,24.2
201,0,Scouting,37.7839,0.1,23.4563
201,1,Scouting,39.7363,0.1,24.5138
201,2,Scouting,39.8431,0.1,22.6674
201,3,Scouting,37.8261,0.1,23.7452
201,4,Scouting,36.3387,0.1,25.3822
201,5,Scouting,40.0391,0.1,27.1133
201,6,Scouting,37.9622,0.1,26.4823
201,7,Scouting,41.3721,0.1,26.5756
201,8,Scouting,38.2577,0.1,21.6648
201,9,Scouting,41.3868,0.1,22.7902
201,10,Scouting,41.1705,0.1,24.9625
201,11,Inactive,39.8654,0.1,24.5482
201,12,Inactive,39.3561,0.1,25.4359
201,13,Inactive,39.2,0.1,25
201,14,Inactive,39.2,0.1,25.2
201,15,Inactive,39.2,0.1,25.4
201,16,Inactive,39.4,0.1,24
201,17,Inactive,39.4,0.1,24.2
201,18,Inactive,39.4,0.1,24.4
201,19,Inactive,39.4,0.1,24.6
201,20,Inactive,39.4,0.1,24.8
201,21,Inactive,39.4,0.1,25
201,22,Inactive,39.4,0.1,25.2
201,23,Inactive,39.4,0.1,25.4
201,24,Inactive,39.6,0.1,24
201,25,Inactive,39.6,0.1,24.2
201,26,Inactive,39.6,0.1,24.4
201,27,Inactive,39.6,0.1,24.6
201,28,Inactive,39.6,0.1,24.8
201,29,Inactive,39.6,0.1,25
201,30,Inactive,39.6,0.1,25.2
201,31,Inactive,39.6,0.1,25.4
201,32,Inactive,39.8,0.1,24
201,33,Inactive,39.8,0.1,24.2
201,34,Inactive,39.8,0.1,24.4
201,35,Inactive,39.8,0.1,24.6
201,36,Inactive,39.8,0.1,24.8
201,37,Inactive,39.8,0.1,25
201,38,Inactive,39.8,0.1,25.2
201,39,Inactive,39.8,0.1,25.4
201,40,Inactive,40,0.1,24
201,41,Inactive,40,0.1,24.2
201,42,Inactive,40,0.1,24.4
201,43,Inactive,40,0.1,24.6
201,44,Inactive,40,0.1,24.8
201,45,Inactive,40,0.1,25
201,46,Inactive,40,0.1,25.2
