Tick,State,Ants
1,Inactive,200
501,Inactive,200
1001,Inactive,200
1501,Scouting,13
1501,Inactive,187
2001,Scouting,26
2001,Inactive,174
2501,Scouting,37
2501,Inactive,163
3001,Scouting,37
3001,Inactive,163
3501,Scouting,38
3501,Inactive,162
4001,Scouting,38
4001,Inactive,162
4501,Scouting,38
4501,Inactive,162
5001,Scouting,37
5001,Assessing,1
5001,Inactive,162
5501,Scouting,37
5501,Assessing,1
5501,Inactive,162
6001,Scouting,37
6001,Assessing,1
6001,Inactive,162
6501,Scouting,36
6501,Assessing,2
6501,Inactive,162
7001,Scouting,36
7001,Assessing,2
7001,Inactive,162
7501,Scouting,36
7501,Assessing,2
7501,Inactive,162
8001,Scouting,35
8001,Assessing,3
8001,Inactive,162
8501,Scouting,35
8501,Assessing,3
8501,Inactive,162
9001,Scouting,35
9001,Assessing,3
9001,Inactive,162
9501,Scouting,35
9501,Assessing,3
9501,Inactive,162
10001,Scouting,34
10001,Assessing,4
10001,Inactive,162
10501,Scouting,34
10501,Assessing,4
10501,Inactive,162
11001,Scouting,33
11001,Assessing,5
11001,Inactive,162
11501,Scouting,32
11501,Assessing,6
11501,Inactive,162
12001,Scouting,32
12001,Assessing,6
12001,Inactive,162
12501,Scouting,32
12501,Assessing,6
12501,Inactive,162
13001,Scouting,32
13001,Assessing,6
13001,Inactive,162
13501,Scouting,30
13501,Assessing,8
13501,Inactive,162
14001,Scouting,30
14001,Assessing,8
14001,Inactive,162
14501,Scouting,30
14501,Assessing,8
14501,Inactive,162
15001,Scouting,30
15001,Assessing,8
15001,Inactive,162
15501,Scouting,30
15501,Assessing,8
15501,Inactive,162
16001,Scouting,30
16001,Assessing,8
16001,Inactive,162
16501,Scouting,30
16501,Assessing,8
16501,Inactive,162
17001,Scouting,29
17001,Assessing,9
17001,Inactive,162
17501,Scouting,28
17501,Assessing,10
17501,Inactive,162
18001,Scouting,28
18001,Assessing,10
18001,Inactive,162
18501,Scouting,28
18501,Assessing,10
18501,Inactive,162
19001,Scouting,28
19001,Assessing,9
19001,Recruiting,1
19001,Inactive,162
19501,Scouting,28
19501,Assessing,9
19501,Recruiting,1
19501,Inactive,162
20001,Scouting,28
20001,Assessing,9
20001,Recruiting,1
20001,Inactive,162
20501,Scouting,28
20501,Assessing,9
20501,Recruiting,1
20501,Inactive,162
21001,Scouting,28
21001,Assessing,8
21001,Recruiting,2
21001,Inactive,162
21501,Scouting,28
21501,Assessing,8
21501,Recruiting,2
21501,Inactive,161
21501,Following,1
22001,Scouting,28
22001,Assessing,8
22001,Recruiting,2
22001,Inactive,161
22001,Following,1
22501,Scouting,28
22501,Assessing,8
22501,Recruiting,2
22501,Inactive,161
22501,Following,1
23001,Scouting,28
23001,Assessing,8
23001,Recruiting,2
23001,Inactive,161
23001,Following,1
23501,Scouting,26
23501,Assessing,9
23501,Recruiting,2
23501,Following,2
23501,Inactive,161
24001,Scouting,27
24001,Assessing,9
24001,Recruiting,2
24001,Inactive,161
24001,Following,1
24501,Scouting,27
24501,Assessing,8
24501,Recruiting,3
24501,Inactive,161
24501,Following,1
25001,Scouting,27
25001,Assessing,8
25001,Recruiting,3
25001,Inactive,161
25001,Following,1
25501,Scouting,29
25501,Assessing,7
25501,Recruiting,3
25501,Inactive,161
26001,Scouting,27
26001,Assessing,8
26001,Recruiting,3
26001,Following,1
26001,Inactive,161
26501,Scouting,27
26501,Assessing,8
26501,Recruiting,3
26501,Following,2
26501,Inactive,160
27001,Scouting,27
27001,Assessing,8
27001,Recruiting,3
27001,Following,2
27001,Inactive,160
27501,Scouting,27
27501,Assessing,8
27501,Recruiting,3
27501,Following,2
27501,Inactive,160
28001,Scouting,27
28001,Assessing,7
28001,Recruiting,4
28001,Following,2
28001,Inactive,160
28501,Scouting,22
28501,Assessing,11
28501,Recruiting,4
28501,Following,4
28501,Inactive,159
29001,Scouting,22
29001,Assessing,11
29001,Recruiting,4
29001,Following,4
29001,Inactive,159
29501,Scouting,23
29501,Assessing,10
29501,Recruiting,4
29501,Following,4
29501,Inactive,159
30001,Scouting,23
30001,Assessing,11
30001,Recruiting,4
30001,Following,3
30001,Inactive,159
30501,Scouting,22
30501,Assessing,11
30501,Recruiting,5
30501,Following,3
30501,Inactive,159
31001,Scouting,22
31001,Assessing,12
31001,Recruiting,5
31001,Following,2
31001,Inactive,159
31501,Scouting,22
31501,Assessing,11
31501,Recruiting,6
31501,Following,2
31501,Inactive,159
32001,Scouting,21
32001,Assessing,12
32001,Recruiting,6
32001,Following,2
32001,Inactive,159
32501,Scouting,18
32501,Assessing,13
32501,Following,4
32501,Recruiting,6
32501,Inactive,159
33001,Scouting,18
33001,Recruiting,7
33001,Following,4
33001,Assessing,12
33001,Inactive,159
33501,Scouting,17
33501,Recruiting,7
33501,Following,4
33501,Assessing,14
33501,Inactive,158
34001,Scouting,17
34001,Recruiting,7
34001,Following,5
34001,Assessing,14
34001,Inactive,157
34501,Scouting,17
34501,Recruiting,7
34501,Following,5
34501,Assessing,14
34501,Inactive,157
35001,Scouting,17
35001,Recruiting,7
35001,Following,6
35001,Assessing,14
35001,Inactive,156
35501,Scouting,15
35501,Recruiting,7
35501,Assessing,16
35501,Following,6
35501,Inactive,156
36001,Scouting,15
36001,Recruiting,7
36001,Assessing,16
36001,Following,6
36001,Inactive,156
36501,Scouting,15
36501,Recruiting,6
36501,Assessing,19
36501,Following,4
36501,Inactive,156
37001,Scouting,15
37001,Recruiting,5
37001,Assessing,20
37001,Following,4
37001,Inactive,156
37501,Scouting,15
37501,Recruiting,5
37501,Assessing,20
37501,Following,4
37501,Inactive,156
38001,Scouting,15
38001,Recruiting,5
38001,Assessing,20
38001,Following,4
38001,Inactive,156
38501,Scouting,16
38501,Recruiting,6
38501,Assessing,19
38501,Following,3
38501,Inactive,156
39001,Scouting,15
39001,Recruiting,6
39001,Assessing,20
39001,Following,3
39001,Inactive,156
39501,Scouting,14
39501,Recruiting,6
39501,Assessing,22
39501,Following,2
39501,Inactive,156
40001,Scouting,14
40001,Recruiting,6
40001,Assessing,22
40001,Following,2
40001,Inactive,156
40501,Scouting,15
40501,Recruiting,6
40501,Assessing,22
40501,Following,1
40501,Inactive,156
41001,Scouting,14
41001,Recruiting,5
41001,Assessing,23
41001,Following,2
41001,Inactive,156
41501,Scouting,14
41501,Recruiting,6
41501,Assessing,22
41501,Following,2
41501,Inactive,156
42001,Scouting,14
42001,Assessing,23
42001,Recruiting,5
42001,Following,2
42001,Inactive,156
42501,Scouting,14
42501,Assessing,23
42501,Recruiting,5
42501,Following,2
42501,Inactive,156
43001,Scouting,16
43001,Assessing,22
43001,Recruiting,5
43001,Following,1
43001,Inactive,156
43501,Scouting,16
43501,Assessing,22
43501,Recruiting,5
43501,Following,1
43501,Inactive,156
44001,Assessing,24
44001,Scouting,15
44001,Recruiting,5
44001,Inactive,156
44501,Assessing,24
